serum,potency
DENV4/THAILAND/2000/02021/00,2.406226548975625
DENV1/THAILAND/2001/04774/01,2.314600524854552
DENV2/THAILAND/2006/02337/06,2.2751749467997233
DENV2/THAILAND/2007/00511/07,2.12464889003977
DENV2/THAILAND/2001/03244/01,2.0818594987252634
DENV1/THAILAND/2013/00485/13,1.9367304264779446
DENV4/THAILAND/2009/01559/09,1.8684384009412551
DENV2/THAILAND/2004/00617/04,1.8683345090520709
DENV4/THAILAND/1999/05538/99,1.8620717228783257
DENV1/THAILAND/2014/00725/14,1.8237251397786465
DENV1/THAILAND/1998/06810/98,1.813903778813666
DENV1/THAILAND/2010/01327/10,1.788657324219666
DENV2/THAILAND/2012/01113/12,1.7803638584693038
DENV1/THAILAND/2006/02340/06,1.7775932833924437
DENV1/THAILAND/2011/01450/11,1.7665526865952739
DENV1/THAILAND/1999/03739/99,1.7589212507681358
DENV1/THAILAND/2011/01392/11,1.7279798187946438
DENV1/THAILAND/2010/00792/10,1.714292188681585
DENV4/THAILAND/2011/00257/11,1.7007115593761377
DENV3/THAILAND/1995/00780/95,1.6556513063436418
DENV2/THAILAND/1994/01414/94,1.6525903838532485
DENV4/THAILAND/2014/00214/14,1.6370036630474856
DENV2/THAILAND/2002/02934/02,1.625868646391012
DENV3/THAILAND/1995/01658/95,1.6005637988116284
DENV1/THAILAND/2013/00343/13,1.5974406864032666
DENV1/THAILAND/2006/01932/06,1.5916993552095227
DENV4/THAILAND/2002/01222/02,1.590925158702301
DENV1/THAILAND/2010/01518/10,1.5807484302042494
DENV2/THAILAND/2000/05855/00,1.5779134519602753
DENV1/THAILAND/2012/00829/12,1.5669399387271958
DENV1/THAILAND/2011/00577/11,1.5490084417484642
DENV3/THAILAND/2006/02121/06,1.5364693718306446
DENV4/THAILAND/2010/01270/10,1.5294637882959605
DENV2/THAILAND/2005/01574/05,1.5262080707983774
DENV1/THAILAND/1996/00942/96,1.524423518394351
DENV2/THAILAND/2002/02678/02,1.5133525130930496
DENV2/THAILAND/2006/00127/06,1.5047399072871908
DENV2/THAILAND/2010/00791/10,1.4567412607308239
DENV4/THAILAND/2011/00251/11,1.4416942083067685
DENV4/THAILAND/2013/01012/13,1.436663134373635
DENV2/THAILAND/1998/06160/98,1.4293344320485
DENV3/THAILAND/2010/01601/10,1.4248828225677106
DENV3/THAILAND/2000/02080/00,1.390389016521264
DENV3/THAILAND/2011/00323/11,1.389604165675601
DENV2/THAILAND/2006/00444/06,1.3878962510896922
DENV4/THAILAND/2010/00249/10,1.3854341018272982
DENV3/THAILAND/2002/00767/02,1.3729337848090937
DENV3/THAILAND/2006/01375/06,1.365341994737707
