serum,potency
DENV4/THAILAND/2000/02021/00,2.41134603214526
DENV1/THAILAND/2001/04774/01,2.3319299505894593
DENV2/THAILAND/2006/02337/06,2.252786020012114
DENV2/THAILAND/2007/00511/07,2.101066983436174
DENV2/THAILAND/2001/03244/01,2.0954939579889857
DENV1/THAILAND/2013/00485/13,1.924238649107358
DENV4/THAILAND/1999/05538/99,1.904171506445569
DENV4/THAILAND/2009/01559/09,1.862900951071406
DENV2/THAILAND/2004/00617/04,1.854915438425646
DENV1/THAILAND/2010/01327/10,1.832425936815121
DENV1/THAILAND/2014/00725/14,1.828208751398355
DENV2/THAILAND/2012/01113/12,1.7878673550735593
DENV1/THAILAND/1998/06810/98,1.7873986379536182
DENV1/THAILAND/2006/02340/06,1.7795245271209224
DENV1/THAILAND/1999/03739/99,1.7630734311038485
DENV1/THAILAND/2011/01450/11,1.747385739257236
DENV1/THAILAND/2011/01392/11,1.7000532148840162
DENV1/THAILAND/2010/00792/10,1.685370311453261
DENV4/THAILAND/2011/00257/11,1.665305842024386
DENV2/THAILAND/2002/02934/02,1.6548403205225288
DENV2/THAILAND/1994/01414/94,1.6280640893826264
DENV3/THAILAND/1995/00780/95,1.627884685081321
DENV1/THAILAND/2010/01518/10,1.6265224599231571
DENV4/THAILAND/2014/00214/14,1.6246992661535398
DENV1/THAILAND/2006/01932/06,1.618061120085602
DENV1/THAILAND/2013/00343/13,1.601267314935279
DENV4/THAILAND/2002/01222/02,1.5922995847443828
DENV1/THAILAND/2012/00829/12,1.5767049024748898
DENV1/THAILAND/2011/00577/11,1.5691499311936918
DENV3/THAILAND/1995/01658/95,1.55063044791262
DENV4/THAILAND/2010/01270/10,1.5422385336292734
DENV3/THAILAND/2006/02121/06,1.5364927226891874
DENV1/THAILAND/1996/00942/96,1.5126628932810386
DENV2/THAILAND/2002/02678/02,1.5027641829976532
DENV3/THAILAND/2010/01601/10,1.5001881864584818
DENV2/THAILAND/2005/01574/05,1.4912379358988168
DENV2/THAILAND/2000/05855/00,1.4876692406293046
DENV2/THAILAND/2010/00791/10,1.4758861594898474
DENV2/THAILAND/2006/00127/06,1.4714550503712391
DENV2/THAILAND/1998/06160/98,1.4435347905742488
DENV4/THAILAND/2011/00251/11,1.43183109665005
DENV4/THAILAND/2013/01012/13,1.4145057616230319
DENV3/THAILAND/2010/01575/10,1.4124834358033713
DENV3/THAILAND/2000/02080/00,1.4067595340274277
DENV2/THAILAND/2006/00444/06,1.3815396581846942
DENV4/THAILAND/2010/00249/10,1.378676973249842
DENV3/THAILAND/2011/00323/11,1.3769671046004135
DENV2/THAILAND/1995/00976/95,1.3695977755866222
DENV3/THAILAND/2002/00767/02,1.3670210308115083
