virus,avidity
DENV4/THAILAND/2000/02021/00,2.4461325542684578
DENV1/THAILAND/2001/04774/01,2.3687072132368447
DENV2/THAILAND/2006/02337/06,2.2511837973131428
DENV2/THAILAND/2007/00511/07,2.107565608761697
DENV2/THAILAND/2001/03244/01,2.0731553467962653
DENV1/THAILAND/2013/00485/13,1.9974576920371863
DENV4/THAILAND/1999/05538/99,1.9924693050062565
DENV4/THAILAND/2009/01559/09,1.9115373993616498
DENV1/THAILAND/1998/06810/98,1.878813453583617
DENV2/THAILAND/2004/00617/04,1.877790839470072
DENV1/THAILAND/2014/00725/14,1.8730007468574266
DENV1/THAILAND/2010/01327/10,1.824351576783868
DENV1/THAILAND/1999/03739/99,1.810643787453794
DENV1/THAILAND/2006/02340/06,1.8097109283281083
DENV2/THAILAND/2012/01113/12,1.8064504406327986
DENV3/THAILAND/1995/00780/95,1.7981598876572875
DENV1/THAILAND/2011/01450/11,1.7847457704378338
DENV1/THAILAND/2013/00343/13,1.782699621283545
DENV1/THAILAND/2011/01392/11,1.7637976930825736
DENV3/THAILAND/1995/01658/95,1.7502622422185141
DENV3/THAILAND/2010/01601/10,1.724445686070462
DENV1/THAILAND/2010/00792/10,1.7167837295342385
DENV4/THAILAND/2011/00257/11,1.7099771753512998
DENV2/THAILAND/1994/01414/94,1.6886484368134713
DENV4/THAILAND/2014/00214/14,1.6794456149487196
DENV1/THAILAND/2006/01932/06,1.6676886889446532
DENV3/THAILAND/2010/01575/10,1.6603913577293041
DENV4/THAILAND/2002/01222/02,1.6495373809191356
DENV1/THAILAND/2010/01518/10,1.6413535540299367
DENV4/THAILAND/2010/01270/10,1.64010666848025
DENV2/THAILAND/2002/02934/02,1.6351856888118552
DENV1/THAILAND/2011/00577/11,1.5828375350418424
DENV2/THAILAND/2000/05855/00,1.579446751245222
DENV1/THAILAND/2012/00829/12,1.5586681500312898
DENV2/THAILAND/2005/01574/05,1.5305480373676894
DENV3/THAILAND/2002/00767/02,1.5260009616005406
