virus,avidity
DENV4/THAILAND/2000/02021/00,2.454709443295928
DENV1/THAILAND/2001/04774/01,2.3355199055551332
DENV2/THAILAND/2006/02337/06,2.2949134931233512
DENV2/THAILAND/2001/03244/01,2.1381696701213437
DENV2/THAILAND/2007/00511/07,2.115618006495566
DENV1/THAILAND/2013/00485/13,1.9539232600035228
DENV4/THAILAND/2009/01559/09,1.9512134820561249
DENV4/THAILAND/1999/05538/99,1.9446221662598995
DENV2/THAILAND/2004/00617/04,1.931346393120939
DENV1/THAILAND/2014/00725/14,1.847744801383777
DENV1/THAILAND/1998/06810/98,1.8385815156320169
DENV1/THAILAND/2006/02340/06,1.8107391300386422
DENV1/THAILAND/2010/01327/10,1.808658245621202
DENV2/THAILAND/2012/01113/12,1.8062770749941905
DENV3/THAILAND/1995/00780/95,1.799958440573115
DENV1/THAILAND/1999/03739/99,1.7833370469423415
DENV1/THAILAND/2011/01450/11,1.7586713045111622
DENV4/THAILAND/2011/00257/11,1.7557229685437703
DENV1/THAILAND/2011/01392/11,1.7530889228647137
DENV4/THAILAND/2014/00214/14,1.7048247836363852
DENV1/THAILAND/2010/00792/10,1.6938086908517862
DENV3/THAILAND/1995/01658/95,1.6897002866560948
DENV4/THAILAND/2002/01222/02,1.675013229584941
DENV2/THAILAND/2002/02934/02,1.6729009508832329
DENV2/THAILAND/1994/01414/94,1.669394422294415
DENV3/THAILAND/2010/01601/10,1.6585144188397718
DENV1/THAILAND/2013/00343/13,1.6540848445006242
DENV1/THAILAND/2010/01518/10,1.6539128403142145
DENV1/THAILAND/2006/01932/06,1.6500148639205436
DENV1/THAILAND/2011/00577/11,1.6211719388300523
DENV4/THAILAND/2010/01270/10,1.6127128571296623
DENV2/THAILAND/2000/05855/00,1.6054378956213606
DENV2/THAILAND/2005/01574/05,1.545666155952445
DENV1/THAILAND/2012/00829/12,1.54097352712109
DENV2/THAILAND/2002/02678/02,1.53285561244304
DENV3/THAILAND/2006/02121/06,1.5229353020718706
DENV3/THAILAND/2002/00767/02,1.5122076489002596
DENV3/THAILAND/2010/01575/10,1.511897955624573
DENV1/THAILAND/1996/00942/96,1.5095049705429806
DENV4/THAILAND/2011/00251/11,1.5013644906699795
DENV2/THAILAND/2010/00791/10,1.5005219445717453
DENV4/THAILAND/2013/01012/13,1.4887326139988097
DENV4/THAILAND/2010/00249/10,1.4783022835435966
DENV2/THAILAND/2006/00127/06,1.4446630032981636
DENV3/THAILAND/2009/01231/09,1.4355147600533327
DENV3/THAILAND/2000/02080/00,1.4161250906040423
DENV2/THAILAND/2006/00444/06,1.4136524681002092
DENV2/THAILAND/1998/06160/98,1.4128758792802631
DENV3/THAILAND/2011/00323/11,1.4094661215426452
DENV4/THAILAND/2012/00637/12,1.4007800433142994
DENV3/THAILAND/2006/01375/06,1.3965999339780915
DENV4/THAILAND/2001/05386/01,1.3951461691835494
DENV3/THAILAND/2011/01278/11,1.3839417278397605
DENV2/THAILAND/1995/00976/95,1.3780723928274436
DENV2/THAILAND/1996/00024/96,1.3561917663229326
