serum,potency
DENV4/THAILAND/2000/02021/00,2.4249935887979928
DENV1/THAILAND/2001/04774/01,2.2914876681782683
DENV2/THAILAND/2006/02337/06,2.2503953423774488
DENV2/THAILAND/2001/03244/01,2.108436883969714
DENV2/THAILAND/2007/00511/07,2.1013368432487693
DENV1/THAILAND/2013/00485/13,1.9831710081001328
DENV4/THAILAND/2009/01559/09,1.8890281100093251
DENV2/THAILAND/2004/00617/04,1.8766456445879196
DENV4/THAILAND/1999/05538/99,1.8511521292074273
DENV1/THAILAND/2014/00725/14,1.8261270432373282
DENV1/THAILAND/1998/06810/98,1.824737750034363
DENV1/THAILAND/2010/01327/10,1.8068975178194617
DENV1/THAILAND/1999/03739/99,1.7984930730338304
DENV1/THAILAND/2006/02340/06,1.7726377793467707
DENV2/THAILAND/2012/01113/12,1.7683495363055517
DENV1/THAILAND/2011/01450/11,1.7345150710332642
DENV1/THAILAND/2011/01392/11,1.7014116640424943
DENV4/THAILAND/2011/00257/11,1.673330206141749
DENV1/THAILAND/2010/01518/10,1.6583027872304608
DENV1/THAILAND/2010/00792/10,1.6528206832729198
DENV2/THAILAND/2002/02934/02,1.6424110212318024
DENV4/THAILAND/2014/00214/14,1.6420308949531355
DENV3/THAILAND/1995/00780/95,1.6375885594225137
DENV2/THAILAND/1994/01414/94,1.6316150645583478
DENV1/THAILAND/2013/00343/13,1.6306770467438034
DENV1/THAILAND/2006/01932/06,1.616542414860396
DENV4/THAILAND/2002/01222/02,1.6009618568412518
DENV1/THAILAND/2011/00577/11,1.5777232013500626
DENV3/THAILAND/2010/01601/10,1.5403192678272213
DENV1/THAILAND/2012/00829/12,1.5401685931682072
DENV2/THAILAND/2002/02678/02,1.5277951282586404
DENV3/THAILAND/1995/01658/95,1.5221875044607902
DENV3/THAILAND/2006/02121/06,1.5172236781948534
DENV2/THAILAND/2010/00791/10,1.5133234679852983
DENV2/THAILAND/2006/00127/06,1.5028609581260473
DENV2/THAILAND/2005/01574/05,1.5010484931446326
DENV2/THAILAND/2000/05855/00,1.4914650920692407
DENV1/THAILAND/1996/00942/96,1.4749159949389539
DENV4/THAILAND/2010/01270/10,1.465300210841926
DENV4/THAILAND/2011/00251/11,1.436574180414936
DENV4/THAILAND/2013/01012/13,1.4283431166742064
DENV3/THAILAND/2000/02080/00,1.4239292623237898
DENV3/THAILAND/2010/01575/10,1.4097119497793593
DENV2/THAILAND/1998/06160/98,1.408066813588211
DENV2/THAILAND/2006/00444/06,1.4010388433851366
DENV3/THAILAND/2006/01375/06,1.3889241523294396
DENV3/THAILAND/2002/00767/02,1.3838566395417642
DENV4/THAILAND/2010/00249/10,1.3787403591685994
DENV2/THAILAND/1995/00976/95,1.3734577288134013
DENV3/THAILAND/2011/00323/11,1.369108890153668
DENV2/THAILAND/1996/00024/96,1.3647057197590144
