virus,avidity
DENV4/THAILAND/2000/02021/00,2.4556454033426545
DENV1/THAILAND/2001/04774/01,2.3511945673814862
DENV2/THAILAND/2006/02337/06,2.2892901992412567
DENV2/THAILAND/2007/00511/07,2.121880954647361
DENV2/THAILAND/2001/03244/01,2.1171730566693623
DENV1/THAILAND/2013/00485/13,2.0229443348141904
DENV4/THAILAND/1999/05538/99,1.95392626548701
DENV4/THAILAND/2009/01559/09,1.9329009913183903
DENV2/THAILAND/2004/00617/04,1.8704454711956526
DENV1/THAILAND/2014/00725/14,1.8544557003905475
DENV1/THAILAND/1998/06810/98,1.8341253715527142
DENV1/THAILAND/2010/01327/10,1.815623484214596
DENV1/THAILAND/2011/01450/11,1.8109903293177176
DENV1/THAILAND/1999/03739/99,1.8035258104042036
DENV1/THAILAND/2006/02340/06,1.7866950933062784
DENV3/THAILAND/1995/00780/95,1.7821231810299978
DENV3/THAILAND/1995/01658/95,1.7766959453999858
DENV2/THAILAND/2012/01113/12,1.774679218761145
DENV1/THAILAND/2013/00343/13,1.7508737950555207
DENV4/THAILAND/2011/00257/11,1.7439387550807077
DENV1/THAILAND/2011/01392/11,1.7426120060643706
DENV1/THAILAND/2010/00792/10,1.7262681867961909
DENV3/THAILAND/2010/01601/10,1.7123042862934923
DENV4/THAILAND/2014/00214/14,1.7077527861463648
DENV1/THAILAND/2010/01518/10,1.6913174251932572
DENV2/THAILAND/2002/02934/02,1.6462281315724872
DENV1/THAILAND/2006/01932/06,1.6372486088422573
DENV4/THAILAND/2002/01222/02,1.636853764994085
DENV2/THAILAND/1994/01414/94,1.6354789154873177
DENV3/THAILAND/2009/01231/09,1.6150318810149225
DENV3/THAILAND/2010/01575/10,1.6081050671513972
DENV4/THAILAND/2010/01270/10,1.6016954105779713
DENV2/THAILAND/2000/05855/00,1.5985456442110315
DENV1/THAILAND/2011/00577/11,1.5830840999965048
DENV1/THAILAND/2012/00829/12,1.5703368352078404
DENV3/THAILAND/2006/02121/06,1.5638350256390803
DENV2/THAILAND/2005/01574/05,1.5275099084583
DENV2/THAILAND/2002/02678/02,1.527307979616851
DENV3/THAILAND/2002/00767/02,1.52101261273357
DENV2/THAILAND/2010/00791/10,1.52013325536393
DENV4/THAILAND/2013/01012/13,1.489578346948027
DENV4/THAILAND/2011/00251/11,1.488783084656621
DENV2/THAILAND/2006/00127/06,1.4861335736684602
DENV1/THAILAND/1996/00942/96,1.4845151888869794
DENV3/THAILAND/2000/02080/00,1.479286833845842
DENV4/THAILAND/2010/00249/10,1.471687135677426
DENV2/THAILAND/2006/00444/06,1.4355690395101428
DENV2/THAILAND/1998/06160/98,1.4276150233038665
DENV3/THAILAND/2011/01278/11,1.4209691431211888
DENV2/THAILAND/1996/00024/96,1.3996899970708023
DENV4/THAILAND/2012/00637/12,1.3881272429707066
DENV4/THAILAND/2001/05386/01,1.375133461925219
DENV3/THAILAND/2006/01375/06,1.3743645008064596
DENV3/THAILAND/2011/00323/11,1.36903696210891
DENV2/THAILAND/1995/00976/95,1.3636978066783079
DENV1/THAILAND/1994/00532/94,1.3631586303565872
DENV2/THAILAND/2007/02071/07,1.3305990397460903
