serum,potency
DENV4/THAILAND/2000/02021/00,2.4472269499003025
DENV2/THAILAND/2006/02337/06,2.281078997849232
DENV1/THAILAND/2001/04774/01,2.2610138804339504
DENV2/THAILAND/2007/00511/07,2.0887349641699515
DENV2/THAILAND/2001/03244/01,2.0869125214117457
DENV1/THAILAND/2013/00485/13,1.9400457699716218
DENV4/THAILAND/1999/05538/99,1.9202654879972478
DENV4/THAILAND/2009/01559/09,1.9018941393464377
DENV1/THAILAND/2014/00725/14,1.8683818312625566
DENV2/THAILAND/2004/00617/04,1.8544212915283194
DENV1/THAILAND/1998/06810/98,1.8117545106381143
DENV2/THAILAND/2012/01113/12,1.8065937829892
DENV1/THAILAND/2006/02340/06,1.7733070750985174
DENV1/THAILAND/2010/01327/10,1.7686529996745648
DENV1/THAILAND/2011/01450/11,1.74616623288115
DENV1/THAILAND/1999/03739/99,1.7161735248789722
DENV4/THAILAND/2011/00257/11,1.7158193149550893
DENV1/THAILAND/2011/01392/11,1.6780040049376166
DENV1/THAILAND/2010/00792/10,1.6758597700184796
DENV1/THAILAND/2013/00343/13,1.6695425948142095
DENV4/THAILAND/2014/00214/14,1.6677252743436832
DENV3/THAILAND/1995/00780/95,1.6434805116698006
DENV1/THAILAND/2006/01932/06,1.6428664956824583
DENV2/THAILAND/2002/02934/02,1.6395690546346438
DENV2/THAILAND/1994/01414/94,1.6189772748516624
DENV1/THAILAND/2010/01518/10,1.6068194434609362
DENV4/THAILAND/2002/01222/02,1.6010791369689956
DENV2/THAILAND/2000/05855/00,1.5468428847318265
DENV2/THAILAND/2002/02678/02,1.5462201804500904
DENV3/THAILAND/1995/01658/95,1.5402296214144733
DENV2/THAILAND/2005/01574/05,1.532066137383447
DENV4/THAILAND/2010/01270/10,1.531102178575478
DENV1/THAILAND/1996/00942/96,1.530130103286521
DENV1/THAILAND/2011/00577/11,1.5291802994284593
DENV3/THAILAND/2006/02121/06,1.5231593892440705
DENV1/THAILAND/2012/00829/12,1.5205970910731537
DENV2/THAILAND/2010/00791/10,1.503145124025477
DENV2/THAILAND/2006/00127/06,1.4766485796284476
DENV3/THAILAND/2010/01601/10,1.4710900401421985
DENV4/THAILAND/2011/00251/11,1.4655518551758102
DENV4/THAILAND/2013/01012/13,1.4506613238255912
DENV2/THAILAND/1998/06160/98,1.4148252056451742
DENV3/THAILAND/2002/00767/02,1.3949211820751952
DENV3/THAILAND/2000/02080/00,1.3901545930249057
DENV2/THAILAND/2006/00444/06,1.3894576445220643
DENV3/THAILAND/2011/00323/11,1.3879337140706338
DENV3/THAILAND/2006/01375/06,1.365518421835031
DENV4/THAILAND/2010/00249/10,1.363007896365235
DENV4/THAILAND/2012/00637/12,1.3629319360414183
DENV2/THAILAND/1996/00024/96,1.3526831647765225
DENV2/THAILAND/1995/00976/95,1.341390585853492
DENV3/THAILAND/2009/01231/09,1.3333768289434071
DENV4/THAILAND/2010/01677/10,1.3307586962773355
DENV3/THAILAND/2010/01575/10,1.3289251079772177
DENV4/THAILAND/2001/05386/01,1.3270230118610102
DENV3/THAILAND/1994/00128/94,1.3211550387796638
DENV1/THAILAND/1994/00532/94,1.3163739662364928
DENV2/THAILAND/2012/01090/12,1.2771853503641486
DENV1/THAILAND/2012/01133/12,1.2754598096273275
DENV2/THAILAND/2007/02071/07,1.2698434904015867
DENV3/THAILAND/2000/02242/00,1.268356827291395
DENV1/THAILAND/2004/00088/04,1.2398829874035129
DENV1/THAILAND/2004/01420/04,1.2208365023462209
DENV1/THAILAND/2011/00330/11,1.2166330657006241
DENV2/THAILAND/2000/05529/00,1.2083542339915767
DENV1/THAILAND/2014/00444/14,1.200021371140552
DENV4/THAILAND/2008/00471/08,1.1916930997954631
DENV2/THAILAND/2001/03693/01,1.1871232671542675
DENV2/THAILAND/2002/01050/02,1.1807282928430043
DENV4/THAILAND/2010/00780/10,1.1799788063398935
DENV1/THAILAND/2006/01448/06,1.1773858455837791
DENV3/THAILAND/2011/01278/11,1.173676140403599
DENV1/THAILAND/2004/00975/04,1.1653953983196348
DENV4/THAILAND/2006/00356/06,1.1644080726000108
DENV2/THAILAND/2013/00696/13,1.1588584023661868
DENV1/THAILAND/1998/00141/98,1.1569448315666155
DENV3/THAILAND/2006/01128/06,1.1514965367421144
DENV4/THAILAND/2001/04134/01,1.1506508055218332
DENV3/THAILAND/1995/00247/95,1.1484166672104925
DENV2/THAILAND/2010/01549/10,1.1482933740579928
DENV4/THAILAND/2013/00691/13,1.1380554530620484
DENV2/THAILAND/2004/00159/04,1.1373046064708845
DENV3/THAILAND/2011/01035/11,1.1226583459426045
DENV1/THAILAND/2007/01479/07,1.1183084476747103
DENV2/THAILAND/1994/00327/94,1.116489631513306
DENV2/THAILAND/2011/00322/11,1.1072089770383173
DENV2/THAILAND/1996/02561/96,1.1011465976752075
DENV2/THAILAND/1994/00523/94,1.1009577483207817
DENV1/THAILAND/2006/02509/06,1.097149748425858
