virus,avidity
DENV4/THAILAND/2000/02021/00,2.4619545726821532
DENV1/THAILAND/2001/04774/01,2.381064891744594
DENV2/THAILAND/2006/02337/06,2.300420367498109
DENV2/THAILAND/2001/03244/01,2.1406497224489285
DENV2/THAILAND/2007/00511/07,2.133848056246331
DENV1/THAILAND/2013/00485/13,2.00444978451289
DENV4/THAILAND/1999/05538/99,1.961965252156094
DENV4/THAILAND/2009/01559/09,1.9460010247148192
DENV2/THAILAND/2004/00617/04,1.943276954327207
DENV1/THAILAND/2014/00725/14,1.9032527228760743
DENV1/THAILAND/2006/02340/06,1.846721386595505
DENV1/THAILAND/2010/01327/10,1.8438873424272841
DENV1/THAILAND/1998/06810/98,1.840359754772132
DENV3/THAILAND/1995/00780/95,1.815905435525917
DENV2/THAILAND/2012/01113/12,1.803398440165184
DENV1/THAILAND/1999/03739/99,1.7939118438939183
DENV1/THAILAND/2011/01450/11,1.7804295258696212
DENV3/THAILAND/1995/01658/95,1.7582885007820768
DENV4/THAILAND/2011/00257/11,1.7503961034266755
DENV1/THAILAND/2013/00343/13,1.7370909673228896
DENV2/THAILAND/2002/02934/02,1.72124709205087
DENV1/THAILAND/2010/00792/10,1.7171615931639317
DENV1/THAILAND/2011/01392/11,1.716669211392664
DENV2/THAILAND/1994/01414/94,1.6880969343811514
DENV1/THAILAND/2010/01518/10,1.6802709935794142
DENV1/THAILAND/2006/01932/06,1.6800725401478176
DENV3/THAILAND/2010/01601/10,1.6798703897660143
DENV4/THAILAND/2014/00214/14,1.6657154951516318
DENV4/THAILAND/2010/01270/10,1.6365035200559315
DENV3/THAILAND/2010/01575/10,1.6279114428099062
DENV1/THAILAND/2011/00577/11,1.621524220940467
DENV4/THAILAND/2002/01222/02,1.613345522693581
DENV1/THAILAND/2012/00829/12,1.5820579683136253
DENV1/THAILAND/1996/00942/96,1.5474783775225847
DENV2/THAILAND/2002/02678/02,1.5465189869513534
DENV3/THAILAND/2002/00767/02,1.5396914991695518
DENV2/THAILAND/2000/05855/00,1.5276820959784223
DENV2/THAILAND/2010/00791/10,1.5276620528006006
DENV2/THAILAND/2005/01574/05,1.5215362328264646
DENV2/THAILAND/2006/00127/06,1.506640932874867
