virus,avidity
DENV4/THAILAND/2000/02021/00,2.456303780155211
DENV1/THAILAND/2001/04774/01,2.3698277698738663
DENV2/THAILAND/2006/02337/06,2.306810925644807
DENV2/THAILAND/2001/03244/01,2.1384299546301566
DENV2/THAILAND/2007/00511/07,2.1375013915156447
DENV1/THAILAND/2013/00485/13,2.0001413695347003
DENV4/THAILAND/1999/05538/99,1.9671266049891545
DENV4/THAILAND/2009/01559/09,1.951802098795344
DENV2/THAILAND/2004/00617/04,1.8995967877686863
DENV1/THAILAND/2014/00725/14,1.8652736558997074
DENV1/THAILAND/1998/06810/98,1.8467511546557247
DENV1/THAILAND/2010/01327/10,1.8084230350738186
DENV1/THAILAND/2006/02340/06,1.8021968651872842
DENV3/THAILAND/1995/00780/95,1.7934725996884375
DENV1/THAILAND/1999/03739/99,1.7894907714782755
DENV1/THAILAND/2011/01450/11,1.7841742632471682
DENV2/THAILAND/2012/01113/12,1.7821098529720967
DENV1/THAILAND/2011/01392/11,1.7496067818629388
DENV3/THAILAND/1995/01658/95,1.7382815543197208
DENV3/THAILAND/2010/01601/10,1.7309713304099523
DENV1/THAILAND/2010/00792/10,1.7094202959263964
DENV2/THAILAND/2000/05855/00,1.707870370162711
DENV4/THAILAND/2011/00257/11,1.6866296213464984
DENV2/THAILAND/1994/01414/94,1.678218589523104
DENV2/THAILAND/2002/02934/02,1.6566928067020665
DENV3/THAILAND/2010/01575/10,1.6556879933980924
DENV1/THAILAND/2010/01518/10,1.6471886483878515
DENV1/THAILAND/2006/01932/06,1.647035078670173
DENV4/THAILAND/2014/00214/14,1.6412912719050765
DENV4/THAILAND/2002/01222/02,1.6208259217393466
DENV1/THAILAND/2013/00343/13,1.6182059344645796
DENV4/THAILAND/2010/01270/10,1.6177760628786413
DENV1/THAILAND/2011/00577/11,1.5781484354468853
DENV1/THAILAND/2012/00829/12,1.55531349083639
DENV2/THAILAND/2005/01574/05,1.551782007953877
DENV2/THAILAND/2002/02678/02,1.545167753071155
DENV3/THAILAND/2002/00767/02,1.5373908528293798
DENV3/THAILAND/2006/02121/06,1.5245302776046354
DENV2/THAILAND/2010/00791/10,1.5187601920814238
DENV2/THAILAND/2006/00127/06,1.5118941295855688
DENV1/THAILAND/1996/00942/96,1.501934378510227
DENV4/THAILAND/2010/00249/10,1.4981452203662349
DENV3/THAILAND/2009/01231/09,1.4803335206347445
DENV4/THAILAND/2011/00251/11,1.4653828342175799
DENV3/THAILAND/2000/02080/00,1.454419986450267
DENV4/THAILAND/2013/01012/13,1.4422069081105737
DENV2/THAILAND/1998/06160/98,1.4285753941920698
DENV2/THAILAND/1995/00976/95,1.4191341409250018
DENV3/THAILAND/2011/01278/11,1.4068134721682197
DENV2/THAILAND/2006/00444/06,1.395878327799785
DENV3/THAILAND/2011/00323/11,1.392695783325798
DENV3/THAILAND/2006/01375/06,1.3904643774569614
DENV1/THAILAND/1994/00532/94,1.3711193210311687
DENV2/THAILAND/1996/00024/96,1.3587493620112254
DENV3/THAILAND/2000/02242/00,1.356605549690844
DENV4/THAILAND/2001/05386/01,1.345287905683611
DENV4/THAILAND/2012/00637/12,1.3364707833676122
DENV4/THAILAND/2008/00471/08,1.3052551271349306
DENV1/THAILAND/2004/00088/04,1.3028612369408092
DENV1/THAILAND/2004/01420/04,1.3018342988244962
DENV3/THAILAND/1995/00247/95,1.3010346574259555
DENV1/THAILAND/2012/01133/12,1.295511057810857
DENV2/THAILAND/2007/02071/07,1.294969520385049
DENV3/THAILAND/2006/01128/06,1.2904138354979002
DENV3/THAILAND/1994/00128/94,1.2832850549332953
DENV1/THAILAND/2011/00330/11,1.2756359188345072
DENV4/THAILAND/2006/00356/06,1.2717786092945513
DENV4/THAILAND/2010/01677/10,1.2713525576116613
DENV2/THAILAND/2000/05529/00,1.2595815503254437
DENV2/THAILAND/2012/01090/12,1.2541077894223915
DENV2/THAILAND/2001/03693/01,1.2454339593912631
DENV1/THAILAND/1998/00141/98,1.24183554901916
DENV1/THAILAND/2006/01448/06,1.2348447933451234
DENV2/THAILAND/2002/01050/02,1.232710852346833
DENV1/THAILAND/2014/00444/14,1.2231962561506944
DENV1/THAILAND/2004/00975/04,1.2157062104526488
DENV3/THAILAND/2011/01035/11,1.2156061758100185
DENV4/THAILAND/2001/04134/01,1.198284839244938
DENV2/THAILAND/2013/00696/13,1.1946127726801745
DENV4/THAILAND/1995/00036/95,1.1910864760915094
DENV4/THAILAND/2009/01432/09,1.1872140249727745
DENV1/THAILAND/2007/01479/07,1.1804643907346466
DENV3/THAILAND/2000/05443/00,1.169720733858814
DENV2/THAILAND/1994/00523/94,1.1669113872877621
DENV1/THAILAND/2006/02509/06,1.1651718800452695
DENV2/THAILAND/2004/00159/04,1.1647774986225121
DENV2/THAILAND/2011/00322/11,1.1633746544746915
DENV3/THAILAND/2004/01144/04,1.1619814024641761
DENV2/THAILAND/1994/00327/94,1.157955354874583
