virus,avidity
DENV4/THAILAND/2000/02021/00,2.4862494466563003
DENV1/THAILAND/2001/04774/01,2.335819552500526
DENV2/THAILAND/2006/02337/06,2.2862595913489234
DENV2/THAILAND/2007/00511/07,2.1310377899532242
DENV2/THAILAND/2001/03244/01,2.1131316335242074
DENV1/THAILAND/2013/00485/13,1.9940885809743465
DENV2/THAILAND/2004/00617/04,1.9576935961785942
DENV4/THAILAND/1999/05538/99,1.9462406976710949
DENV4/THAILAND/2009/01559/09,1.9357824507773256
DENV1/THAILAND/2014/00725/14,1.8974202474798716
DENV1/THAILAND/1998/06810/98,1.860929338425805
DENV1/THAILAND/2010/01327/10,1.8475347367454356
DENV1/THAILAND/2006/02340/06,1.8051888517082804
DENV1/THAILAND/1999/03739/99,1.7920953169933151
DENV1/THAILAND/2011/01450/11,1.786177479789378
DENV2/THAILAND/2012/01113/12,1.7718537166244193
DENV3/THAILAND/1995/00780/95,1.7704188245324488
DENV1/THAILAND/2011/01392/11,1.742563990936423
DENV3/THAILAND/1995/01658/95,1.7389411197950584
DENV1/THAILAND/2010/00792/10,1.7071586194284685
DENV4/THAILAND/2011/00257/11,1.7057929521114228
DENV3/THAILAND/2010/01601/10,1.6964804117665628
DENV2/THAILAND/1994/01414/94,1.6788617380031032
DENV1/THAILAND/2013/00343/13,1.6743650147935327
DENV1/THAILAND/2006/01932/06,1.65629080598739
DENV2/THAILAND/2002/02934/02,1.6536376957791976
DENV1/THAILAND/2010/01518/10,1.6380244282364098
DENV4/THAILAND/2002/01222/02,1.634798116994725
DENV4/THAILAND/2014/00214/14,1.629657721710892
DENV3/THAILAND/2010/01575/10,1.5950529663057391
DENV3/THAILAND/2009/01231/09,1.5904953978109528
DENV4/THAILAND/2010/01270/10,1.5877573628780137
DENV1/THAILAND/2011/00577/11,1.5760257172754952
DENV1/THAILAND/2012/00829/12,1.5711942578346132
DENV2/THAILAND/2005/01574/05,1.5509938093687627
DENV3/THAILAND/2006/02121/06,1.5435202226809546
DENV2/THAILAND/2002/02678/02,1.5408155864433886
DENV3/THAILAND/2002/00767/02,1.538551258259758
DENV2/THAILAND/2010/00791/10,1.536224666073256
DENV2/THAILAND/2006/00127/06,1.5114669016490174
DENV2/THAILAND/2000/05855/00,1.5102680968241449
DENV1/THAILAND/1996/00942/96,1.4991750054261557
DENV4/THAILAND/2010/00249/10,1.4911202065773923
DENV4/THAILAND/2011/00251/11,1.4751375631433097
DENV4/THAILAND/2013/01012/13,1.4748127097713455
DENV3/THAILAND/2000/02080/00,1.4330382464674722
DENV2/THAILAND/1998/06160/98,1.4307441181651195
DENV2/THAILAND/2006/00444/06,1.4112517711557937
DENV3/THAILAND/2011/01278/11,1.3959431239819395
DENV2/THAILAND/1995/00976/95,1.3911260229598863
DENV3/THAILAND/2011/00323/11,1.3889316100398814
DENV2/THAILAND/1996/00024/96,1.388301341373421
DENV4/THAILAND/2001/05386/01,1.3871422757541645
DENV1/THAILAND/1994/00532/94,1.3824395378244234
DENV3/THAILAND/2006/01375/06,1.3729945168559998
DENV3/THAILAND/2000/02242/00,1.356622598753623
DENV4/THAILAND/2012/00637/12,1.3426585122919723
DENV4/THAILAND/2010/01677/10,1.342283926741385
DENV2/THAILAND/2012/01090/12,1.3320117595974266
DENV1/THAILAND/2012/01133/12,1.3095257960675444
DENV3/THAILAND/1994/00128/94,1.3078363206051218
DENV1/THAILAND/2004/00088/04,1.3024862091366707
DENV1/THAILAND/2011/00330/11,1.2852315302850075
DENV2/THAILAND/2007/02071/07,1.28449392079873
DENV1/THAILAND/2004/01420/04,1.2792243296003103
DENV4/THAILAND/2008/00471/08,1.2789060446188765
DENV4/THAILAND/2006/00356/06,1.278035135149495
DENV2/THAILAND/2002/01050/02,1.2728207223112344
DENV3/THAILAND/2006/01128/06,1.267629294533521
DENV2/THAILAND/2001/03693/01,1.2471541327458917
DENV3/THAILAND/1995/00247/95,1.2454978802078465
DENV1/THAILAND/2014/00444/14,1.2377068826426214
DENV2/THAILAND/2000/05529/00,1.2230812286838924
DENV1/THAILAND/1998/00141/98,1.2137263062155357
DENV1/THAILAND/2006/01448/06,1.2129611685908719
DENV3/THAILAND/2011/01035/11,1.2085118364921057
DENV1/THAILAND/2007/01479/07,1.2078688404895193
DENV1/THAILAND/2004/00975/04,1.2062805683554532
DENV3/THAILAND/2000/05443/00,1.1887874274124126
DENV4/THAILAND/2001/04134/01,1.18770381417693
DENV2/THAILAND/2013/00696/13,1.1865490077133038
DENV2/THAILAND/2004/00159/04,1.1798182046464052
DENV3/THAILAND/2004/01144/04,1.1772063237777735
DENV4/THAILAND/2009/01432/09,1.1692808903054726
