virus,avidity
DENV4/THAILAND/2000/02021/00,2.4381939171852816
DENV1/THAILAND/2001/04774/01,2.3425242130913126
DENV2/THAILAND/2006/02337/06,2.3225677449545294
DENV2/THAILAND/2001/03244/01,2.1501976808002214
DENV2/THAILAND/2007/00511/07,2.1093107489274927
DENV1/THAILAND/2013/00485/13,2.0053503151830525
DENV4/THAILAND/1999/05538/99,1.9898413943536344
DENV4/THAILAND/2009/01559/09,1.9252424621869164
DENV2/THAILAND/2004/00617/04,1.9063413688051032
DENV1/THAILAND/2014/00725/14,1.8858558064930973
DENV1/THAILAND/1998/06810/98,1.8539054660340215
DENV1/THAILAND/2010/01327/10,1.8433880378346406
DENV1/THAILAND/1999/03739/99,1.8277969997609682
DENV3/THAILAND/1995/00780/95,1.8220247458830263
DENV1/THAILAND/2011/01450/11,1.8181743582916445
DENV1/THAILAND/2006/02340/06,1.8099290223274631
DENV1/THAILAND/2011/01392/11,1.7804821885142723
DENV1/THAILAND/2010/00792/10,1.7361000488494436
DENV3/THAILAND/1995/01658/95,1.7347327928096627
DENV3/THAILAND/2010/01601/10,1.734486808141792
DENV2/THAILAND/2012/01113/12,1.7315110049008042
DENV1/THAILAND/2013/00343/13,1.7148213407325548
DENV4/THAILAND/2011/00257/11,1.698424552789158
DENV1/THAILAND/2006/01932/06,1.6756739848268232
DENV2/THAILAND/2002/02934/02,1.667631569220148
DENV4/THAILAND/2014/00214/14,1.6600434710481926
DENV2/THAILAND/1994/01414/94,1.6541331138851416
DENV1/THAILAND/2010/01518/10,1.6443667902144252
DENV4/THAILAND/2010/01270/10,1.624798325656139
DENV4/THAILAND/2002/01222/02,1.6245982990931036
DENV3/THAILAND/2009/01231/09,1.6116991369931055
DENV1/THAILAND/2012/00829/12,1.5718496012578882
DENV1/THAILAND/2011/00577/11,1.5652942452582872
DENV2/THAILAND/2006/00127/06,1.5543588673092363
DENV2/THAILAND/2002/02678/02,1.5529319505117523
DENV2/THAILAND/2005/01574/05,1.5442882302626337
DENV3/THAILAND/2010/01575/10,1.5387149006217016
DENV2/THAILAND/2000/05855/00,1.5315518950453804
DENV1/THAILAND/1996/00942/96,1.522513976433016
