virus,avidity
DENV4/THAILAND/2000/02021/00,2.469466238917984
DENV1/THAILAND/2001/04774/01,2.360264873776137
DENV2/THAILAND/2006/02337/06,2.2351667953440595
DENV2/THAILAND/2007/00511/07,2.136855887325734
DENV2/THAILAND/2001/03244/01,2.1151537289633326
DENV1/THAILAND/2013/00485/13,2.0114425810879553
DENV4/THAILAND/1999/05538/99,1.986144015904049
DENV4/THAILAND/2009/01559/09,1.9590262966854695
DENV2/THAILAND/2004/00617/04,1.9142673148998837
DENV1/THAILAND/2014/00725/14,1.8902651269019664
DENV1/THAILAND/1998/06810/98,1.8641359694907753
DENV1/THAILAND/2006/02340/06,1.8397404169506086
DENV1/THAILAND/2011/01450/11,1.8287213472480142
DENV1/THAILAND/2010/01327/10,1.8068904692727699
DENV2/THAILAND/2012/01113/12,1.7842457726318928
DENV3/THAILAND/1995/00780/95,1.7759929800488468
DENV1/THAILAND/1999/03739/99,1.768251736263984
DENV1/THAILAND/2011/01392/11,1.7513567237582919
DENV3/THAILAND/1995/01658/95,1.733463463851222
DENV1/THAILAND/2013/00343/13,1.7186060427494272
DENV4/THAILAND/2011/00257/11,1.7041703967927186
DENV1/THAILAND/2010/00792/10,1.7025751628079906
DENV3/THAILAND/2010/01601/10,1.7008994226895138
DENV2/THAILAND/1994/01414/94,1.6815703718692132
DENV1/THAILAND/2006/01932/06,1.6790275317571264
DENV2/THAILAND/2002/02934/02,1.657521353766078
DENV4/THAILAND/2014/00214/14,1.653279245268627
DENV1/THAILAND/2010/01518/10,1.6212216935498032
DENV4/THAILAND/2002/01222/02,1.6094363700304537
DENV4/THAILAND/2010/01270/10,1.605109352580356
DENV2/THAILAND/2000/05855/00,1.584708717999565
DENV3/THAILAND/2010/01575/10,1.5843440527019215
DENV1/THAILAND/2011/00577/11,1.5686047598715942
DENV3/THAILAND/2009/01231/09,1.5611239816366662
DENV2/THAILAND/2005/01574/05,1.5412422468413471
DENV1/THAILAND/2012/00829/12,1.5349420367379636
DENV1/THAILAND/1996/00942/96,1.5332383612953706
DENV3/THAILAND/2002/00767/02,1.530026674373757
DENV2/THAILAND/2002/02678/02,1.5283811773312226
DENV3/THAILAND/2006/02121/06,1.5073923586499491
DENV2/THAILAND/2010/00791/10,1.5005149947925094
DENV2/THAILAND/2006/00127/06,1.4996148211265894
DENV4/THAILAND/2010/00249/10,1.488904842848412
DENV3/THAILAND/2000/02080/00,1.4737598358571706
DENV4/THAILAND/2011/00251/11,1.4596129199346883
DENV4/THAILAND/2013/01012/13,1.4460058080164528
DENV2/THAILAND/1998/06160/98,1.423016753883905
DENV2/THAILAND/1995/00976/95,1.4123467112415606
DENV3/THAILAND/2011/00323/11,1.4073532654696523
DENV2/THAILAND/2006/00444/06,1.4013097005240749
DENV3/THAILAND/2006/01375/06,1.39475826914335
DENV3/THAILAND/2011/01278/11,1.3929298276726925
DENV3/THAILAND/2000/02242/00,1.382337250241691
DENV4/THAILAND/2001/05386/01,1.3805604170019765
DENV1/THAILAND/1994/00532/94,1.3796825807359818
DENV4/THAILAND/2010/01677/10,1.3438152580237204
DENV2/THAILAND/1996/00024/96,1.3328967706587898
DENV4/THAILAND/2012/00637/12,1.3218371880759912
DENV1/THAILAND/2004/01420/04,1.318554555994274
DENV1/THAILAND/2004/00088/04,1.3111842825816842
DENV4/THAILAND/2008/00471/08,1.3040212543888925
DENV3/THAILAND/2006/01128/06,1.3024747312329044
DENV3/THAILAND/1994/00128/94,1.3015935486701562
DENV2/THAILAND/2007/02071/07,1.2955559637951743
DENV1/THAILAND/2011/00330/11,1.290948779384524
DENV3/THAILAND/1995/00247/95,1.2679517153692037
DENV1/THAILAND/2012/01133/12,1.263680352184671
DENV4/THAILAND/2006/00356/06,1.2604399616640105
DENV2/THAILAND/2000/05529/00,1.2470204427482525
DENV1/THAILAND/2014/00444/14,1.2464008361923908
DENV1/THAILAND/2006/01448/06,1.2336097577954188
DENV3/THAILAND/2011/01035/11,1.2282521085366769
DENV2/THAILAND/2002/01050/02,1.224231877828739
DENV2/THAILAND/2001/03693/01,1.2218326992566884
DENV1/THAILAND/1998/00141/98,1.2162131275097663
DENV4/THAILAND/2001/04134/01,1.2085586672946258
DENV2/THAILAND/2013/00696/13,1.2005575118567728
DENV3/THAILAND/2004/01144/04,1.2000180748771625
DENV1/THAILAND/2004/00975/04,1.1944751964738203
DENV2/THAILAND/2012/01090/12,1.192546468621542
DENV1/THAILAND/2007/01479/07,1.1902178057274535
DENV4/THAILAND/2009/01432/09,1.1795550402047592
DENV4/THAILAND/2010/00780/10,1.1663100520912584
DENV3/THAILAND/2002/02173/02,1.158850008268043
DENV1/THAILAND/2006/02509/06,1.1570583532892371
DENV3/THAILAND/2000/05443/00,1.151378366461902
DENV4/THAILAND/2006/01881/06,1.1499996394490508
DENV2/THAILAND/1994/00327/94,1.1498200023056198
DENV2/THAILAND/2010/01549/10,1.142721318902523
DENV2/THAILAND/2004/00159/04,1.141750595812453
DENV2/THAILAND/1996/01163/96,1.1373715817453818
DENV2/THAILAND/2011/00322/11,1.133942671676028
DENV2/THAILAND/1994/00523/94,1.1254618978981894
DENV2/THAILAND/2000/05512/00,1.1248508317571957
DENV4/THAILAND/1995/00036/95,1.116947047916641
DENV4/THAILAND/2013/00691/13,1.1061832033408183
DENV3/THAILAND/1998/00596/98,1.1026327117610257
DENV2/THAILAND/1996/02561/96,1.0773480362156571
DENV4/THAILAND/2007/00504/07,1.0772044622454129
DENV3/THAILAND/2001/06503/01,1.0768502753779092
DENV1/THAILAND/2006/00371/06,1.0755122972375264
DENV3/THAILAND/2002/00145/02,1.0752102545560844
DENV3/THAILAND/2001/03291/01,1.0620945850212888
DENV4/THAILAND/2007/02392/07,1.0536741135378238
DENV4/THAILAND/2006/02540/06,1.0477340043141408
DENV1/THAILAND/2006/00113/06,1.0472857300833534
DENV2/THAILAND/2005/01495/05,1.046759794928835
DENV4/THAILAND/2007/01101/07,1.0413180811824478
DENV4/THAILAND/2007/01991/07,1.036096951704516
DENV3/THAILAND/2002/00104/02,1.0339902373116578
DENV3/THAILAND/1995/01296/95,1.0301142892073547
DENV1/THAILAND/1997/02588/97,1.0242437907208282
DENV1/THAILAND/1995/00410/95,1.0130032936050184
DENV1/THAILAND/1997/02080/97,1.012947224324243
DENV3/THAILAND/2006/02784/06,1.0111862628476458
DENV4/THAILAND/2012/01104/12,1.0078353769618793
DENV1/THAILAND/2005/00743/05,0.9932951844958884
DENV1/THAILAND/2014/00485/14,0.9870049115837167
DENV2/THAILAND/1995/00775/95,0.9858484610460145
DENV2/THAILAND/2000/01754/00,0.9791401145441845
DENV2/THAILAND/2014/00740/14,0.9678291447963647
DENV2/THAILAND/1998/00309/98,0.9675011915154932
DENV1/THAILAND/2006/02193/06,0.963528390827404
DENV3/THAILAND/2000/05499/00,0.9610701561117179
DENV1/THAILAND/2013/00297/13,0.9538778713270598
DENV3/THAILAND/2001/00984/01,0.9525954542099047
DENV2/THAILAND/1995/01800/95,0.9297829208817676
DENV1/THAILAND/2006/01170/06,0.9210806979911583
DENV1/THAILAND/2005/01040/05,0.9096393155518618
DENV2/THAILAND/2013/00058/13,0.8992808979163853
DENV4/THAILAND/1999/04390/99,0.8796869907484202
DENV3/THAILAND/2012/00608/12,0.8760976045697663
