serum,potency
DENV4/THAILAND/2000/02021/00,2.4275773791399455
DENV1/THAILAND/2001/04774/01,2.30231161667036
DENV2/THAILAND/2006/02337/06,2.2239260370987606
DENV2/THAILAND/2001/03244/01,2.0767877165955992
DENV2/THAILAND/2007/00511/07,2.071256388023985
DENV1/THAILAND/2013/00485/13,1.9321020112172835
DENV4/THAILAND/2009/01559/09,1.902914556667966
DENV4/THAILAND/1999/05538/99,1.884914124894217
DENV1/THAILAND/2014/00725/14,1.8382125738362098
DENV2/THAILAND/2004/00617/04,1.8370659858935803
DENV1/THAILAND/2010/01327/10,1.8033018305106845
DENV1/THAILAND/2006/02340/06,1.7829986518295922
DENV1/THAILAND/1998/06810/98,1.781501687778791
DENV2/THAILAND/2012/01113/12,1.757079226188597
DENV1/THAILAND/1999/03739/99,1.7549537206403778
DENV1/THAILAND/2011/01450/11,1.734600355603761
DENV1/THAILAND/2011/01392/11,1.712789267656655
DENV4/THAILAND/2011/00257/11,1.7075480615048853
DENV4/THAILAND/2014/00214/14,1.6768605149287237
DENV1/THAILAND/2010/00792/10,1.6691240093113409
DENV1/THAILAND/2010/01518/10,1.632095410315454
DENV2/THAILAND/1994/01414/94,1.63143067742035
DENV3/THAILAND/1995/00780/95,1.6303910135931723
DENV4/THAILAND/2002/01222/02,1.6293957250185587
DENV2/THAILAND/2002/02934/02,1.6239555736019553
DENV1/THAILAND/2013/00343/13,1.6239217297203692
DENV1/THAILAND/2006/01932/06,1.6008959602713246
DENV1/THAILAND/2011/00577/11,1.566788768854492
DENV1/THAILAND/2012/00829/12,1.5534251584207206
DENV2/THAILAND/2000/05855/00,1.5298969260114257
DENV3/THAILAND/1995/01658/95,1.5188016582237829
DENV1/THAILAND/1996/00942/96,1.5135921169523783
DENV2/THAILAND/2002/02678/02,1.5109272616784097
DENV4/THAILAND/2010/01270/10,1.505871904896572
DENV2/THAILAND/2005/01574/05,1.4986740378944385
DENV2/THAILAND/2010/00791/10,1.496896668554181
DENV3/THAILAND/2006/02121/06,1.4951803952163372
DENV2/THAILAND/2006/00127/06,1.4860050824514635
DENV3/THAILAND/2010/01601/10,1.4743751201151325
DENV4/THAILAND/2013/01012/13,1.4536417183375945
DENV2/THAILAND/1998/06160/98,1.4534115435007549
DENV4/THAILAND/2011/00251/11,1.4357814390437849
DENV3/THAILAND/2010/01575/10,1.4227421199454617
DENV4/THAILAND/2010/00249/10,1.3929352968401216
DENV3/THAILAND/2011/00323/11,1.3869023941471028
DENV3/THAILAND/2000/02080/00,1.381453458553555
DENV3/THAILAND/2006/01375/06,1.3728445192458183
DENV2/THAILAND/2006/00444/06,1.3700057470938396
DENV4/THAILAND/2001/05386/01,1.3582642112697427
DENV3/THAILAND/2002/00767/02,1.3572156331191871
DENV2/THAILAND/1996/00024/96,1.3526395973392669
DENV4/THAILAND/2010/01677/10,1.3321075024291855
DENV4/THAILAND/2012/00637/12,1.3260363427458721
DENV1/THAILAND/1994/00532/94,1.325621732150866
DENV2/THAILAND/1995/00976/95,1.312778756215686
DENV3/THAILAND/2000/02242/00,1.3124280697839206
DENV3/THAILAND/1994/00128/94,1.3105999048265555
DENV3/THAILAND/2009/01231/09,1.2968961655861757
DENV1/THAILAND/2004/01420/04,1.2820986502786855
DENV2/THAILAND/2007/02071/07,1.2732024765242242
DENV1/THAILAND/2012/01133/12,1.2556154557096317
DENV1/THAILAND/2011/00330/11,1.2549668435910555
DENV1/THAILAND/2004/00088/04,1.251443960267096
DENV2/THAILAND/2001/03693/01,1.2307008051486652
DENV2/THAILAND/2012/01090/12,1.2209808105238056
DENV4/THAILAND/2008/00471/08,1.2191298713741967
DENV1/THAILAND/2014/00444/14,1.2166314359107602
DENV2/THAILAND/2000/05529/00,1.2041954558753378
DENV2/THAILAND/2013/00696/13,1.1938408853569085
DENV2/THAILAND/2002/01050/02,1.180744735868277
DENV1/THAILAND/2006/01448/06,1.18009310475511
DENV3/THAILAND/2011/01278/11,1.1789679200336547
DENV4/THAILAND/2001/04134/01,1.16949789937429
DENV3/THAILAND/2006/01128/06,1.16099606608676
DENV1/THAILAND/2004/00975/04,1.1608017603341128
DENV4/THAILAND/2006/00356/06,1.1558425875877747
DENV4/THAILAND/2010/00780/10,1.155280889579406
DENV1/THAILAND/1998/00141/98,1.1409421118183722
DENV2/THAILAND/2004/00159/04,1.140176412797097
DENV3/THAILAND/2011/01035/11,1.1336364933625005
DENV2/THAILAND/2010/01549/10,1.1330739953660014
DENV1/THAILAND/2007/01479/07,1.1197268037716954
DENV4/THAILAND/2006/01881/06,1.1167647271930192
DENV2/THAILAND/1994/00327/94,1.113459617650853
DENV2/THAILAND/1994/00523/94,1.1133676107400505
DENV2/THAILAND/2011/00322/11,1.1115106441607263
DENV2/THAILAND/1996/02561/96,1.1093946809439852
DENV1/THAILAND/2006/02509/06,1.1060075624151857
DENV4/THAILAND/2013/00691/13,1.0904947095295403
DENV3/THAILAND/1995/00247/95,1.0868896116602191
DENV3/THAILAND/1998/00596/98,1.075909136923431
DENV2/THAILAND/1996/01163/96,1.0600590972053985
DENV2/THAILAND/2000/05512/00,1.053695107062854
DENV4/THAILAND/2009/01432/09,1.0418694860241202
DENV1/THAILAND/2006/00371/06,1.0389693395993527
DENV3/THAILAND/2004/01144/04,1.0284158868690878
DENV4/THAILAND/2007/00504/07,1.027951990021072
DENV2/THAILAND/2005/01495/05,1.0258298345614016
DENV3/THAILAND/2002/02173/02,1.0126049748309942
DENV3/THAILAND/2006/02784/06,1.0107132481439813
DENV2/THAILAND/1995/00775/95,1.0093401254513517
DENV4/THAILAND/2006/02540/06,0.990976371895271
DENV4/THAILAND/1995/00036/95,0.9866417521194253
DENV1/THAILAND/2006/00113/06,0.9840565444248297
DENV2/THAILAND/1998/00309/98,0.98213533708113
DENV2/THAILAND/2000/01754/00,0.9685812541214829
DENV1/THAILAND/1997/02080/97,0.9573567068859445
DENV2/THAILAND/2014/00740/14,0.949852315239522
DENV1/THAILAND/2005/00743/05,0.9496428096129421
DENV4/THAILAND/2007/02392/07,0.9466812539146342
DENV1/THAILAND/1995/00410/95,0.9444588694812432
DENV4/THAILAND/2007/01991/07,0.9442954761346286
DENV1/THAILAND/1997/02588/97,0.9351077212890476
DENV4/THAILAND/2007/01101/07,0.9305208049155149
DENV3/THAILAND/2002/00145/02,0.9246652482040203
DENV1/THAILAND/2014/00485/14,0.9203747077689421
DENV1/THAILAND/2006/02193/06,0.9166405786384726
DENV1/THAILAND/2013/00297/13,0.9055555050432359
DENV3/THAILAND/2001/03291/01,0.9039335192339002
DENV4/THAILAND/2012/01104/12,0.90035192887062
DENV2/THAILAND/2013/00058/13,0.8997871659245423
DENV2/THAILAND/1995/01800/95,0.8991720524206609
DENV3/THAILAND/2000/05443/00,0.8982387588293641
DENV3/THAILAND/2001/06503/01,0.8896471031344405
DENV3/THAILAND/2002/00104/02,0.8766164757540709
DENV2/THAILAND/1998/04648/98,0.8721897112951387
DENV1/THAILAND/2006/01170/06,0.8459054215239501
DENV1/THAILAND/2005/01040/05,0.8411826157949999
DENV2/THAILAND/2002/00060/02,0.8313830307451525
DENV2/THAILAND/2000/06013/00,0.8306861691444767
DENV3/THAILAND/2000/05499/00,0.8163562635570665
DENV1/THAILAND/1994/00817/94,0.807241576929791
DENV3/THAILAND/2001/00984/01,0.8071306532303276
DENV4/THAILAND/2007/01840/07,0.8070481006824187
DENV4/THAILAND/2012/00112/12,0.7984448782943887
DENV4/THAILAND/2001/04094/01,0.7956287640289982
DENV4/THAILAND/1999/04390/99,0.7938685614859552
DENV3/THAILAND/2012/00608/12,0.7853706751052206
DENV2/THAILAND/2010/01066/10,0.7784768978266756
DENV4/THAILAND/2010/01513/10,0.7778471084871325
DENV3/THAILAND/2008/01398/08,0.7686408831004008
DENV4/THAILAND/1996/01129/96,0.759183166690466
DENV1/THAILAND/2014/00554/14,0.7557822339427861
DENV3/THAILAND/2014/00739/14,0.7549190706366381
DENV2/THAILAND/2000/00342/00,0.7517819510169466
DENV3/THAILAND/1995/01296/95,0.7459030086751923
DENV1/THAILAND/2006/02050/06,0.7365349873373903
DENV3/THAILAND/2000/05815/00,0.7299401905885968
DENV2/THAILAND/1999/04177/99,0.7236532823284563
