virus,avidity
DENV4/THAILAND/2000/02021/00,2.489690392486323
DENV1/THAILAND/2001/04774/01,2.3460876065020244
DENV2/THAILAND/2006/02337/06,2.2827210785813348
DENV2/THAILAND/2007/00511/07,2.1280378895092427
DENV2/THAILAND/2001/03244/01,2.1238445433392448
DENV4/THAILAND/1999/05538/99,2.013097173435962
DENV1/THAILAND/2013/00485/13,1.9813578447802738
DENV4/THAILAND/2009/01559/09,1.909942593592975
DENV2/THAILAND/2004/00617/04,1.8946678757858353
DENV1/THAILAND/2014/00725/14,1.856861288854598
DENV1/THAILAND/1998/06810/98,1.8508207210316583
DENV1/THAILAND/2010/01327/10,1.8117965098688822
DENV1/THAILAND/2006/02340/06,1.8053177407690046
DENV1/THAILAND/2011/01450/11,1.7922166232480408
DENV1/THAILAND/1999/03739/99,1.781502563380821
DENV3/THAILAND/1995/00780/95,1.7685112768516655
DENV1/THAILAND/2011/01392/11,1.7529381577222167
DENV4/THAILAND/2011/00257/11,1.7492572158757593
DENV3/THAILAND/1995/01658/95,1.7421031370878595
DENV1/THAILAND/2010/00792/10,1.7365071716300065
DENV2/THAILAND/2012/01113/12,1.7358028885273502
DENV1/THAILAND/2013/00343/13,1.6911759233231354
DENV2/THAILAND/2002/02934/02,1.6892308578085062
DENV4/THAILAND/2010/01270/10,1.6845088843233644
DENV1/THAILAND/2006/01932/06,1.6833605437255257
DENV4/THAILAND/2014/00214/14,1.6766422781506432
DENV2/THAILAND/1994/01414/94,1.670483931412801
DENV1/THAILAND/2010/01518/10,1.6607982286799634
DENV3/THAILAND/2010/01601/10,1.6512001234332627
DENV4/THAILAND/2002/01222/02,1.6300932110077173
DENV1/THAILAND/2011/00577/11,1.598402755705347
DENV1/THAILAND/2012/00829/12,1.5781258784157173
DENV2/THAILAND/2000/05855/00,1.5691129690211185
DENV1/THAILAND/1996/00942/96,1.5489724113544052
DENV2/THAILAND/2002/02678/02,1.5466835331392088
DENV2/THAILAND/2010/00791/10,1.5410364018040128
DENV3/THAILAND/2010/01575/10,1.530484393355372
DENV2/THAILAND/2005/01574/05,1.5302314681875147
DENV3/THAILAND/2006/02121/06,1.5274198106963832
DENV3/THAILAND/2002/00767/02,1.5239344601966918
DENV4/THAILAND/2011/00251/11,1.5219988898171204
DENV4/THAILAND/2010/00249/10,1.4987501674138517
DENV2/THAILAND/2006/00127/06,1.4801475307904297
DENV4/THAILAND/2013/01012/13,1.4759775628041394
DENV2/THAILAND/2006/00444/06,1.4547984463028887
DENV2/THAILAND/1998/06160/98,1.4535549884655845
DENV3/THAILAND/2000/02080/00,1.4475740488727191
DENV2/THAILAND/1995/00976/95,1.4212614126377745
DENV3/THAILAND/2009/01231/09,1.4135895213791094
DENV3/THAILAND/2011/00323/11,1.3825631751769536
DENV4/THAILAND/2012/00637/12,1.380486032314771
DENV3/THAILAND/2006/01375/06,1.3751895750914558
DENV4/THAILAND/2001/05386/01,1.3734615735631013
DENV1/THAILAND/1994/00532/94,1.3553046774767605
DENV3/THAILAND/2000/02242/00,1.3481521645350023
DENV2/THAILAND/1996/00024/96,1.3413574216105986
DENV4/THAILAND/2010/01677/10,1.337300343805252
DENV3/THAILAND/1994/00128/94,1.3083429107720155
DENV2/THAILAND/2007/02071/07,1.307955861250355
DENV1/THAILAND/2004/00088/04,1.3053267021890036
DENV3/THAILAND/2011/01278/11,1.3044898677397945
DENV4/THAILAND/2008/00471/08,1.3039156645291294
DENV2/THAILAND/2001/03693/01,1.3023674687212419
DENV1/THAILAND/2011/00330/11,1.299871436887817
DENV1/THAILAND/2012/01133/12,1.29598182281185
DENV1/THAILAND/2014/00444/14,1.2923814532189646
DENV3/THAILAND/1995/00247/95,1.264984774098285
DENV1/THAILAND/2004/01420/04,1.2618184034043731
DENV2/THAILAND/2000/05529/00,1.2618035957756033
DENV4/THAILAND/2006/00356/06,1.2617324206167424
DENV3/THAILAND/2006/01128/06,1.2483620874194743
DENV2/THAILAND/2013/00696/13,1.2438743942419195
DENV2/THAILAND/2012/01090/12,1.2372779865295322
DENV3/THAILAND/2011/01035/11,1.2364214892395853
DENV4/THAILAND/2009/01432/09,1.2175261750505466
DENV2/THAILAND/2002/01050/02,1.2166152761644313
DENV1/THAILAND/2006/01448/06,1.2029716465691676
DENV4/THAILAND/2001/04134/01,1.1942096997411018
DENV2/THAILAND/2004/00159/04,1.1941805021295433
DENV1/THAILAND/1998/00141/98,1.19317710257777
DENV1/THAILAND/2004/00975/04,1.1912710493375807
DENV4/THAILAND/2010/00780/10,1.1892569796337342
DENV4/THAILAND/2013/00691/13,1.1876118960145694
DENV3/THAILAND/2000/05443/00,1.1875944103886802
DENV4/THAILAND/1995/00036/95,1.1826449964154613
DENV1/THAILAND/2007/01479/07,1.1575122863875127
DENV3/THAILAND/2004/01144/04,1.1449831264322574
DENV2/THAILAND/2011/00322/11,1.1403194740620006
DENV3/THAILAND/2002/02173/02,1.137311685174007
DENV2/THAILAND/1994/00523/94,1.136444127641986
DENV4/THAILAND/2006/01881/06,1.13426568332568
DENV2/THAILAND/1994/00327/94,1.1315948347750948
DENV2/THAILAND/1996/02561/96,1.1307652414307934
DENV1/THAILAND/2006/02509/06,1.1167337766011056
DENV3/THAILAND/1998/00596/98,1.1154393490474463
DENV2/THAILAND/2010/01549/10,1.1153085524739506
DENV2/THAILAND/1996/01163/96,1.1051930418746916
DENV3/THAILAND/2002/00145/02,1.1012508835721244
DENV2/THAILAND/2000/05512/00,1.0976111463504
DENV3/THAILAND/2001/03291/01,1.0955953982386175
DENV2/THAILAND/2005/01495/05,1.092332173356628
DENV1/THAILAND/2006/00371/06,1.0835905757008288
DENV4/THAILAND/2007/01101/07,1.0825163074063107
DENV4/THAILAND/2007/01991/07,1.0734409299012553
DENV1/THAILAND/2006/00113/06,1.0669166409382609
DENV4/THAILAND/2006/02540/06,1.064197499121972
DENV4/THAILAND/2007/02392/07,1.0438109363852568
DENV4/THAILAND/2007/00504/07,1.0420003653681629
DENV4/THAILAND/2012/01104/12,1.0380469789144624
DENV2/THAILAND/2000/01754/00,1.0350182058795299
DENV3/THAILAND/2002/00104/02,1.0344003012696523
DENV2/THAILAND/1995/00775/95,1.0018556757097883
DENV3/THAILAND/2001/06503/01,0.9995153411578748
DENV3/THAILAND/2006/02784/06,0.9972434135001423
DENV2/THAILAND/1998/00309/98,0.9957683320182995
DENV1/THAILAND/1997/02080/97,0.9889656863314011
DENV1/THAILAND/1995/00410/95,0.9865258315902414
DENV1/THAILAND/2005/00743/05,0.9823665755081142
DENV3/THAILAND/2000/05499/00,0.9614463260806918
DENV1/THAILAND/1997/02588/97,0.9548325729587556
DENV1/THAILAND/2014/00485/14,0.954476829231835
DENV2/THAILAND/2014/00740/14,0.9528573247914952
DENV1/THAILAND/2013/00297/13,0.9475906199959675
DENV1/THAILAND/2006/02193/06,0.9462249106417917
DENV3/THAILAND/2001/00984/01,0.9442474338054975
DENV1/THAILAND/1994/00817/94,0.939537299789945
DENV3/THAILAND/2012/00608/12,0.9253243135607517
DENV3/THAILAND/1995/01296/95,0.9240650091607469
DENV2/THAILAND/2013/00058/13,0.9207503312796379
DENV2/THAILAND/1995/01800/95,0.9117614223160722
DENV2/THAILAND/1998/04648/98,0.8976972672509563
DENV3/THAILAND/1994/01311/94,0.8969399476282918
DENV1/THAILAND/2006/01170/06,0.8895453391541286
DENV3/THAILAND/2014/00739/14,0.8881876051801366
DENV2/THAILAND/2002/00060/02,0.871706884881821
DENV3/THAILAND/1998/04331/98,0.8697484942885404
DENV2/THAILAND/2010/01066/10,0.8671457926112474
DENV4/THAILAND/2001/04094/01,0.8574783414576302
DENV4/THAILAND/1999/04390/99,0.8559252516824875
DENV2/THAILAND/2000/06013/00,0.8472055859056719
DENV4/THAILAND/2012/00112/12,0.840517070040536
DENV1/THAILAND/2005/01040/05,0.8249312258212218
DENV3/THAILAND/2013/00695/13,0.8243622338086964
DENV4/THAILAND/2007/01840/07,0.8147227032359786
DENV3/THAILAND/2012/00817/12,0.8145314787779724
DENV3/THAILAND/2009/00702/09,0.7996944887882331
DENV4/THAILAND/2010/01513/10,0.7973042107536394
DENV3/THAILAND/2013/00693/13,0.7957660950188458
DENV3/THAILAND/2005/00806/05,0.788044671949759
DENV1/THAILAND/2014/00554/14,0.787422416783596
DENV4/THAILAND/1996/01129/96,0.7817732259396476
DENV3/THAILAND/1994/00255/94,0.7724883960579856
DENV1/THAILAND/2004/00758/04,0.7531416945935016
DENV4/THAILAND/1994/00329/94,0.7480912481310525
DENV4/THAILAND/2011/00477/11,0.7430110546336687
DENV2/THAILAND/2000/00342/00,0.7422128624561263
DENV2/THAILAND/1994/00126/94,0.7393294111488432
DENV4/THAILAND/2007/00694/07,0.7380642738494458
DENV3/THAILAND/1996/01528/96,0.7374344650080323
DENV1/THAILAND/2006/02050/06,0.7356836243944794
DENV2/THAILAND/2014/00016/14,0.7355777760051286
DENV2/THAILAND/1999/04177/99,0.7333716210837099
DENV3/THAILAND/2008/01398/08,0.7328980913692755
DENV3/THAILAND/2000/05815/00,0.7262710005337382
DENV3/THAILAND/2012/01094/12,0.7221196222312921
DENV1/THAILAND/1994/01495/94,0.7142859439489505
DENV1/THAILAND/2012/00777/12,0.7089802262975594
DENV2/THAILAND/2012/00258/12,0.7035169693240637
DENV1/THAILAND/2002/03030/02,0.7032255223841868
DENV4/THAILAND/2004/01544/04,0.7012474887785016
DENV1/THAILAND/2000/05580/00,0.6851483176331173
DENV1/THAILAND/2004/01604/04,0.6795383042985937
DENV3/THAILAND/2002/03135/02,0.6794262488744788
DENV1/THAILAND/2006/01332/06,0.6751320359310281
DENV3/THAILAND/1994/00831/94,0.6704010622834455
DENV2/THAILAND/2011/01220/11,0.6678555500724173
DENV1/THAILAND/2012/00511/12,0.6550232892810396
DENV3/THAILAND/2010/00075/10,0.6523495184627709
DENV2/THAILAND/2001/02900/01,0.6497491910793808
DENV3/THAILAND/1996/01941/96,0.6483016022898314
