serum,potency
DENV4/THAILAND/2000/02021/00,2.4001001479825517
DENV1/THAILAND/2001/04774/01,2.2941714366741093
DENV2/THAILAND/2006/02337/06,2.272698714915083
DENV2/THAILAND/2007/00511/07,2.1050223291814927
DENV2/THAILAND/2001/03244/01,2.0669840400416324
DENV1/THAILAND/2013/00485/13,1.9314445782225422
DENV4/THAILAND/2009/01559/09,1.907926256294264
DENV4/THAILAND/1999/05538/99,1.8637033039487931
DENV2/THAILAND/2004/00617/04,1.8542864112541164
DENV1/THAILAND/2014/00725/14,1.8410821335063845
DENV1/THAILAND/2010/01327/10,1.7938678700126913
DENV1/THAILAND/2011/01450/11,1.7938100649357671
DENV1/THAILAND/1998/06810/98,1.7820868584066092
DENV2/THAILAND/2012/01113/12,1.7684996443668899
DENV1/THAILAND/2006/02340/06,1.7585447348632626
DENV1/THAILAND/1999/03739/99,1.7580554258185843
DENV4/THAILAND/2011/00257/11,1.709968765613121
DENV1/THAILAND/2011/01392/11,1.6757567674992013
DENV1/THAILAND/2010/00792/10,1.6745673916328685
DENV4/THAILAND/2014/00214/14,1.6408599882919706
DENV2/THAILAND/2002/02934/02,1.6402433040027289
DENV1/THAILAND/2006/01932/06,1.6309991795817995
DENV3/THAILAND/1995/00780/95,1.6092957710765863
DENV1/THAILAND/2013/00343/13,1.6069303191757165
DENV2/THAILAND/1994/01414/94,1.6013104676544303
DENV1/THAILAND/2010/01518/10,1.59222585909216
DENV4/THAILAND/2002/01222/02,1.5844167931767343
DENV1/THAILAND/2011/00577/11,1.5717373174299225
DENV1/THAILAND/2012/00829/12,1.5615547311324447
DENV2/THAILAND/2002/02678/02,1.5277415390442892
DENV2/THAILAND/2000/05855/00,1.526431542827635
DENV1/THAILAND/1996/00942/96,1.5231199213697804
DENV3/THAILAND/1995/01658/95,1.5212375243654284
DENV3/THAILAND/2010/01601/10,1.5157740538710072
DENV3/THAILAND/2006/02121/06,1.5060192424663494
DENV4/THAILAND/2010/01270/10,1.5047938307962874
DENV2/THAILAND/2005/01574/05,1.4927118165964046
DENV4/THAILAND/2013/01012/13,1.4831358743118712
DENV2/THAILAND/2010/00791/10,1.4815329409479872
DENV2/THAILAND/2006/00127/06,1.450451480668099
DENV4/THAILAND/2011/00251/11,1.433172614457765
DENV3/THAILAND/2000/02080/00,1.4172071672597095
DENV2/THAILAND/1998/06160/98,1.3937352449193556
DENV3/THAILAND/2011/00323/11,1.3914048804288532
DENV4/THAILAND/2010/00249/10,1.385888594401801
DENV2/THAILAND/2006/00444/06,1.3796285984727474
DENV3/THAILAND/2010/01575/10,1.3679679780699183
DENV2/THAILAND/1996/00024/96,1.3560695668255829
DENV2/THAILAND/1995/00976/95,1.3558769122200192
DENV3/THAILAND/2006/01375/06,1.354642826990702
DENV3/THAILAND/2000/02242/00,1.3317850692404876
DENV4/THAILAND/2012/00637/12,1.3304157773240328
