serum,potency
DENV4/THAILAND/2000/02021/00,2.39354293965595
DENV1/THAILAND/2001/04774/01,2.318527386155476
DENV2/THAILAND/2006/02337/06,2.246989531870913
DENV2/THAILAND/2007/00511/07,2.0724253696927737
DENV2/THAILAND/2001/03244/01,2.0709485454785397
DENV1/THAILAND/2013/00485/13,1.9290075715699775
DENV4/THAILAND/1999/05538/99,1.8835270785172353
DENV4/THAILAND/2009/01559/09,1.8821170766313298
DENV2/THAILAND/2004/00617/04,1.869757272871674
DENV1/THAILAND/2014/00725/14,1.8346214005131725
DENV1/THAILAND/2010/01327/10,1.8234660216432075
DENV1/THAILAND/1998/06810/98,1.7889543940200858
DENV2/THAILAND/2012/01113/12,1.7648355379984073
DENV1/THAILAND/1999/03739/99,1.7562283614267455
DENV1/THAILAND/2006/02340/06,1.7555322336710373
DENV1/THAILAND/2011/01450/11,1.7552772714742328
DENV1/THAILAND/2011/01392/11,1.711394797403699
DENV1/THAILAND/2010/00792/10,1.6828495982248064
DENV1/THAILAND/2006/01932/06,1.649876182403419
DENV1/THAILAND/2010/01518/10,1.648337031821855
DENV1/THAILAND/2013/00343/13,1.6433234051797914
DENV2/THAILAND/1994/01414/94,1.6366578170000492
DENV4/THAILAND/2011/00257/11,1.6340236139727518
DENV3/THAILAND/1995/00780/95,1.6279775744464988
DENV4/THAILAND/2014/00214/14,1.624033795476044
DENV2/THAILAND/2002/02934/02,1.6013844672220225
DENV2/THAILAND/2000/05855/00,1.5957611434518306
DENV1/THAILAND/2011/00577/11,1.5816318967364447
DENV4/THAILAND/2002/01222/02,1.5674409200631596
DENV1/THAILAND/2012/00829/12,1.5377198477265988
DENV3/THAILAND/1995/01658/95,1.5328392059223677
DENV2/THAILAND/2005/01574/05,1.5250333102602258
DENV4/THAILAND/2010/01270/10,1.5231409949498753
DENV1/THAILAND/1996/00942/96,1.5184213336050856
DENV2/THAILAND/2002/02678/02,1.509136549170019
DENV3/THAILAND/2006/02121/06,1.4942154901669003
DENV2/THAILAND/2006/00127/06,1.4815070346259926
DENV2/THAILAND/2010/00791/10,1.4707868388800203
DENV2/THAILAND/1998/06160/98,1.4702046500649557
DENV3/THAILAND/2010/01601/10,1.4693997557726688
DENV4/THAILAND/2011/00251/11,1.4414317284227156
DENV3/THAILAND/2000/02080/00,1.4068080865797923
DENV4/THAILAND/2013/01012/13,1.40546966288714
DENV3/THAILAND/2011/00323/11,1.3924427666645038
DENV3/THAILAND/2010/01575/10,1.3783125306844008
DENV2/THAILAND/2006/00444/06,1.3710638714829497
DENV3/THAILAND/2006/01375/06,1.3679710054870606
DENV2/THAILAND/1995/00976/95,1.365240506711095
DENV3/THAILAND/2002/00767/02,1.3625229806328254
DENV4/THAILAND/2010/00249/10,1.3541613047297096
DENV3/THAILAND/2000/02242/00,1.3273237912687303
DENV1/THAILAND/1994/00532/94,1.3251963371180604
DENV4/THAILAND/2012/00637/12,1.3051333801430673
DENV2/THAILAND/2007/02071/07,1.303856465282643
DENV2/THAILAND/1996/00024/96,1.3015217982019267
DENV4/THAILAND/2001/05386/01,1.293060086555785
DENV4/THAILAND/2010/01677/10,1.2894496346458904
DENV3/THAILAND/1994/00128/94,1.2672556751598547
DENV1/THAILAND/2012/01133/12,1.2535523242640139
DENV1/THAILAND/2004/00088/04,1.251063998088069
DENV1/THAILAND/2011/00330/11,1.24412691870769
