serum,potency
DENV4/THAILAND/2000/02021/00,2.404129448484988
DENV1/THAILAND/2001/04774/01,2.2749049710742346
DENV2/THAILAND/2006/02337/06,2.225428683138661
DENV2/THAILAND/2007/00511/07,2.1187350683514223
DENV2/THAILAND/2001/03244/01,2.0716233451697854
DENV1/THAILAND/2013/00485/13,1.9763060227820177
DENV4/THAILAND/2009/01559/09,1.9151198496310484
DENV4/THAILAND/1999/05538/99,1.8940391776859142
DENV2/THAILAND/2004/00617/04,1.8773455436913837
DENV1/THAILAND/2014/00725/14,1.8561983497302978
DENV1/THAILAND/1998/06810/98,1.8353895603317112
DENV1/THAILAND/2010/01327/10,1.8143940247310715
DENV1/THAILAND/2006/02340/06,1.8121871101029148
DENV1/THAILAND/1999/03739/99,1.7592414127021863
DENV1/THAILAND/2011/01450/11,1.7462317921905368
DENV2/THAILAND/2012/01113/12,1.7287694408961547
DENV4/THAILAND/2011/00257/11,1.7133487663293285
DENV1/THAILAND/2011/01392/11,1.705835940633499
DENV1/THAILAND/2010/00792/10,1.6820049280191391
DENV4/THAILAND/2014/00214/14,1.6679360700134533
DENV2/THAILAND/1994/01414/94,1.6607823153857282
DENV3/THAILAND/1995/00780/95,1.6518327662461594
DENV2/THAILAND/2002/02934/02,1.6420002907626605
DENV1/THAILAND/2010/01518/10,1.6356578859928106
DENV1/THAILAND/2013/00343/13,1.6334386593866144
DENV1/THAILAND/2006/01932/06,1.6103468604056623
DENV4/THAILAND/2002/01222/02,1.586232119936781
DENV3/THAILAND/1995/01658/95,1.5764257954618026
DENV1/THAILAND/2011/00577/11,1.5661933546145486
DENV3/THAILAND/2006/02121/06,1.543446772708111
DENV4/THAILAND/2010/01270/10,1.5433571672399007
DENV1/THAILAND/2012/00829/12,1.540494083938408
DENV2/THAILAND/2010/00791/10,1.535795445416234
DENV2/THAILAND/2002/02678/02,1.5286113709530331
DENV1/THAILAND/1996/00942/96,1.5232497968542285
DENV2/THAILAND/2000/05855/00,1.5201019783093042
DENV2/THAILAND/2005/01574/05,1.5197845049075205
DENV2/THAILAND/2006/00127/06,1.5006954087258062
DENV3/THAILAND/2010/01601/10,1.489228486890992
DENV4/THAILAND/2013/01012/13,1.4356162888422033
DENV2/THAILAND/1998/06160/98,1.4282895469711554
DENV4/THAILAND/2011/00251/11,1.4230211529950259
DENV3/THAILAND/2010/01575/10,1.398222309505897
DENV3/THAILAND/2000/02080/00,1.3962517312898384
DENV3/THAILAND/2011/00323/11,1.3857908017978906
DENV3/THAILAND/2002/00767/02,1.3755212366563843
DENV2/THAILAND/1995/00976/95,1.3692536062279164
DENV3/THAILAND/2006/01375/06,1.3685030253695858
DENV4/THAILAND/2010/00249/10,1.3638171551476244
DENV2/THAILAND/2006/00444/06,1.3551614626454087
DENV2/THAILAND/1996/00024/96,1.3225461535786998
DENV1/THAILAND/1994/00532/94,1.3222542374487927
DENV4/THAILAND/2012/00637/12,1.3170969259162104
DENV3/THAILAND/2009/01231/09,1.3139618692931119
DENV4/THAILAND/2001/05386/01,1.3102803001071304
DENV3/THAILAND/1994/00128/94,1.30771721610383
DENV4/THAILAND/2010/01677/10,1.298435460916782
DENV2/THAILAND/2007/02071/07,1.285324155609252
DENV3/THAILAND/2000/02242/00,1.2801694244085622
DENV1/THAILAND/2004/01420/04,1.2557452081885214
DENV1/THAILAND/2004/00088/04,1.2543466472827625
DENV1/THAILAND/2012/01133/12,1.2501367205681582
DENV1/THAILAND/2011/00330/11,1.2327063712796393
DENV2/THAILAND/2001/03693/01,1.2273081351869921
DENV1/THAILAND/1998/00141/98,1.2115392765193913
DENV2/THAILAND/2013/00696/13,1.207636973363405
DENV2/THAILAND/2000/05529/00,1.2076265183118124
DENV1/THAILAND/2014/00444/14,1.205098706714253
DENV2/THAILAND/2002/01050/02,1.203756280741604
DENV4/THAILAND/2008/00471/08,1.1965381440170557
DENV3/THAILAND/2011/01278/11,1.1864928638144532
DENV1/THAILAND/2006/01448/06,1.1838290074604723
DENV4/THAILAND/2006/00356/06,1.1813276414982017
DENV2/THAILAND/2012/01090/12,1.1664437812816113
DENV1/THAILAND/2004/00975/04,1.1530855472613566
DENV4/THAILAND/2001/04134/01,1.1496800495739405
DENV4/THAILAND/2010/00780/10,1.1428352562685928
DENV2/THAILAND/1994/00327/94,1.139546983314114
DENV2/THAILAND/2010/01549/10,1.13723967484908
DENV1/THAILAND/2007/01479/07,1.1318034428211927
DENV4/THAILAND/2006/01881/06,1.1310430215379432
DENV3/THAILAND/2011/01035/11,1.1309292974589382
DENV2/THAILAND/2011/00322/11,1.1306963353357231
DENV3/THAILAND/1995/00247/95,1.1250651991089826
DENV2/THAILAND/2004/00159/04,1.1248298561195615
DENV3/THAILAND/2006/01128/06,1.1169344985041956
DENV2/THAILAND/1994/00523/94,1.1102857072843402
DENV1/THAILAND/2006/02509/06,1.109859554034367
DENV2/THAILAND/1996/01163/96,1.0877693245292275
DENV4/THAILAND/2009/01432/09,1.0875754139485994
DENV2/THAILAND/1996/02561/96,1.084526569893757
DENV4/THAILAND/2013/00691/13,1.0683978209170542
DENV2/THAILAND/2000/05512/00,1.0502439970490731
DENV1/THAILAND/2006/00371/06,1.0451839297087446
DENV2/THAILAND/2005/01495/05,1.0417598704353266
DENV3/THAILAND/2004/01144/04,1.035592595941632
DENV3/THAILAND/1998/00596/98,1.034141320116935
DENV3/THAILAND/2006/02784/06,1.0333162727971337
DENV2/THAILAND/1995/00775/95,1.0120872728298471
DENV3/THAILAND/2002/02173/02,1.005494474668061
DENV4/THAILAND/2006/02540/06,0.997877810794033
DENV4/THAILAND/2007/00504/07,0.9956487203609
DENV1/THAILAND/2006/00113/06,0.9933724172214731
DENV2/THAILAND/2000/01754/00,0.9867267780862029
DENV1/THAILAND/1997/02080/97,0.9587118780457344
DENV2/THAILAND/1998/00309/98,0.9584469239225868
DENV2/THAILAND/2014/00740/14,0.9583605219367156
DENV4/THAILAND/2007/01101/07,0.9561967828630913
DENV1/THAILAND/1995/00410/95,0.9548892761075527
DENV1/THAILAND/2005/00743/05,0.9546233219333575
DENV3/THAILAND/2002/00145/02,0.953148272849753
DENV1/THAILAND/1997/02588/97,0.9453208339121245
DENV1/THAILAND/2014/00485/14,0.9411597075900627
DENV4/THAILAND/2007/02392/07,0.9365717259885359
DENV3/THAILAND/2001/03291/01,0.9352288897799962
DENV4/THAILAND/2007/01991/07,0.9289517376056156
DENV1/THAILAND/2006/02193/06,0.9247589582897388
DENV2/THAILAND/1998/04648/98,0.916516766527277
DENV3/THAILAND/2000/05443/00,0.9143799572205353
DENV4/THAILAND/1995/00036/95,0.9116566849556776
DENV2/THAILAND/1995/01800/95,0.9102270456973287
DENV4/THAILAND/2012/01104/12,0.9067038682337516
DENV3/THAILAND/2002/00104/02,0.9037496641044206
DENV1/THAILAND/2013/00297/13,0.889604062540631
DENV3/THAILAND/2001/06503/01,0.8877220458996958
DENV2/THAILAND/2013/00058/13,0.8774703571990314
DENV1/THAILAND/2006/01170/06,0.8748887267771389
DENV1/THAILAND/2005/01040/05,0.8588499264170893
DENV4/THAILAND/2001/04094/01,0.8503592042546319
DENV2/THAILAND/2002/00060/02,0.8464833693004967
DENV2/THAILAND/2000/06013/00,0.8349931402315462
DENV4/THAILAND/1999/04390/99,0.8287872860917231
DENV3/THAILAND/1995/01296/95,0.8253739505222847
DENV3/THAILAND/2000/05499/00,0.8181818719764993
DENV2/THAILAND/2010/01066/10,0.8037222968957768
DENV3/THAILAND/2001/00984/01,0.7964639176248985
DENV4/THAILAND/2007/01840/07,0.785046042201499
DENV1/THAILAND/1994/00817/94,0.7827022206459655
DENV1/THAILAND/2014/00554/14,0.7741560868167575
DENV3/THAILAND/2012/00608/12,0.7728935809829988
DENV4/THAILAND/2012/00112/12,0.7691794145973433
DENV3/THAILAND/1998/04331/98,0.7561338578636466
DENV3/THAILAND/2008/01398/08,0.7548426859723859
DENV4/THAILAND/2010/01513/10,0.752418822723997
DENV2/THAILAND/2000/00342/00,0.751951355870724
DENV3/THAILAND/2014/00739/14,0.7485603177605894
DENV4/THAILAND/1996/01129/96,0.7428567658414575
DENV3/THAILAND/1994/01311/94,0.7425066445656208
DENV2/THAILAND/1999/04177/99,0.7343246295638441
DENV3/THAILAND/2000/05815/00,0.7342389529115363
