virus,avidity
DENV4/THAILAND/2000/02021/00,2.4712702064676018
DENV1/THAILAND/2001/04774/01,2.355360281898372
DENV2/THAILAND/2006/02337/06,2.2918688393059354
DENV2/THAILAND/2001/03244/01,2.148683959301567
DENV2/THAILAND/2007/00511/07,2.1374447441311393
DENV1/THAILAND/2013/00485/13,1.9964547898602862
DENV4/THAILAND/1999/05538/99,1.9566163539803476
DENV2/THAILAND/2004/00617/04,1.937066853162557
DENV4/THAILAND/2009/01559/09,1.9222471327498944
DENV1/THAILAND/1998/06810/98,1.8747079515939915
DENV1/THAILAND/2014/00725/14,1.863256891867881
DENV1/THAILAND/2010/01327/10,1.8433120824487061
DENV3/THAILAND/1995/00780/95,1.826610492167168
DENV1/THAILAND/1999/03739/99,1.8181495928848683
DENV1/THAILAND/2006/02340/06,1.8092314035287795
DENV1/THAILAND/2011/01450/11,1.7860562095930748
DENV2/THAILAND/2012/01113/12,1.7713525032894795
DENV1/THAILAND/2011/01392/11,1.7444023443930574
DENV3/THAILAND/1995/01658/95,1.742891377375526
DENV1/THAILAND/2010/00792/10,1.7206565608179203
DENV4/THAILAND/2011/00257/11,1.7195765582876532
DENV3/THAILAND/2010/01601/10,1.7075716981307825
DENV2/THAILAND/2002/02934/02,1.705268254830264
DENV4/THAILAND/2014/00214/14,1.6811186019355175
DENV1/THAILAND/2010/01518/10,1.6579693001174651
DENV2/THAILAND/1994/01414/94,1.6496942493105669
DENV4/THAILAND/2002/01222/02,1.6441353948173154
DENV1/THAILAND/2006/01932/06,1.6357107284622785
DENV2/THAILAND/2000/05855/00,1.6280307834368295
DENV1/THAILAND/2013/00343/13,1.612643111712959
DENV4/THAILAND/2010/01270/10,1.6094052453132905
DENV3/THAILAND/2009/01231/09,1.6029888310278901
DENV1/THAILAND/2011/00577/11,1.5839201886580523
DENV1/THAILAND/2012/00829/12,1.5661092312134928
DENV2/THAILAND/2005/01574/05,1.5572819830656819
DENV2/THAILAND/2010/00791/10,1.5553266079747121
DENV2/THAILAND/2002/02678/02,1.5426111541839889
DENV3/THAILAND/2002/00767/02,1.5402324837242316
DENV3/THAILAND/2010/01575/10,1.5263933285653497
DENV3/THAILAND/2006/02121/06,1.5024368056976576
DENV2/THAILAND/2006/00127/06,1.4998410930256914
DENV1/THAILAND/1996/00942/96,1.4970249150790782
DENV4/THAILAND/2013/01012/13,1.4783948675158087
DENV4/THAILAND/2011/00251/11,1.4753736637202566
DENV3/THAILAND/2000/02080/00,1.4586948700281606
DENV4/THAILAND/2010/00249/10,1.4502061053333062
DENV3/THAILAND/2011/01278/11,1.425298643548338
DENV2/THAILAND/2006/00444/06,1.4235813673302504
DENV2/THAILAND/1998/06160/98,1.411332617068957
DENV2/THAILAND/1995/00976/95,1.4083587438160743
DENV3/THAILAND/2011/00323/11,1.395423433941735
DENV3/THAILAND/2006/01375/06,1.3799755065588766
DENV4/THAILAND/2010/01677/10,1.3734111775009699
DENV2/THAILAND/1996/00024/96,1.365896378975579
DENV4/THAILAND/2001/05386/01,1.362481004201908
DENV1/THAILAND/1994/00532/94,1.361677262458579
DENV3/THAILAND/1994/00128/94,1.3577838727685072
DENV4/THAILAND/2012/00637/12,1.3316586386910363
DENV2/THAILAND/2007/02071/07,1.3132557436182641
DENV3/THAILAND/2000/02242/00,1.3092120020017584
DENV3/THAILAND/2006/01128/06,1.3047300368427392
DENV1/THAILAND/2004/01420/04,1.2986425201382736
DENV1/THAILAND/2012/01133/12,1.2965471583740107
DENV1/THAILAND/2011/00330/11,1.2848679251031152
DENV4/THAILAND/2008/00471/08,1.2774223065251624
DENV4/THAILAND/2006/00356/06,1.2757734600215456
DENV3/THAILAND/1995/00247/95,1.275133037350551
DENV1/THAILAND/2004/00088/04,1.2706506394096753
DENV2/THAILAND/2000/05529/00,1.2693264384775462
DENV2/THAILAND/2001/03693/01,1.2592129968441086
DENV2/THAILAND/2013/00696/13,1.2428595566283613
DENV1/THAILAND/1998/00141/98,1.2325577986668919
DENV3/THAILAND/2000/05443/00,1.229438912312984
DENV2/THAILAND/2002/01050/02,1.2283201268162007
DENV1/THAILAND/2014/00444/14,1.2160712902901252
DENV1/THAILAND/2006/01448/06,1.2155464875880733
DENV2/THAILAND/2012/01090/12,1.2034637825850694
DENV3/THAILAND/2011/01035/11,1.2033241460202022
DENV1/THAILAND/2004/00975/04,1.2020872919495276
DENV4/THAILAND/2001/04134/01,1.1935433445547015
DENV3/THAILAND/2004/01144/04,1.1920049478261994
DENV2/THAILAND/2004/00159/04,1.191865313022354
DENV3/THAILAND/2002/02173/02,1.190878161961435
DENV4/THAILAND/2010/00780/10,1.1723289955501732
DENV1/THAILAND/2007/01479/07,1.1665432141875491
DENV1/THAILAND/2006/02509/06,1.1605805311733504
DENV2/THAILAND/1994/00327/94,1.1592390701841486
DENV4/THAILAND/2009/01432/09,1.1543913383321998
DENV4/THAILAND/1995/00036/95,1.1477999297154422
DENV4/THAILAND/2013/00691/13,1.1458258898239821
DENV2/THAILAND/1994/00523/94,1.1369446475754952
DENV2/THAILAND/2010/01549/10,1.136392176793414
DENV4/THAILAND/2006/01881/06,1.1360926373951803
DENV2/THAILAND/2011/00322/11,1.1356756423628696
DENV3/THAILAND/2002/00145/02,1.1242410623172918
DENV2/THAILAND/1996/01163/96,1.0990646807027806
DENV2/THAILAND/2000/05512/00,1.0941630278402557
DENV2/THAILAND/1996/02561/96,1.092780908361565
DENV3/THAILAND/2001/03291/01,1.091463272912104
DENV3/THAILAND/1998/00596/98,1.0885318918906495
DENV2/THAILAND/2005/01495/05,1.0760620073841773
DENV1/THAILAND/2006/00371/06,1.073957484781892
DENV4/THAILAND/2006/02540/06,1.0735161377104432
DENV3/THAILAND/2001/06503/01,1.064244169438213
DENV3/THAILAND/1995/01296/95,1.0594768513629809
DENV3/THAILAND/2002/00104/02,1.056948648472759
DENV4/THAILAND/2007/01991/07,1.0511068056412871
DENV4/THAILAND/2007/01101/07,1.0373848488101145
DENV4/THAILAND/2007/00504/07,1.035152459374808
DENV2/THAILAND/2000/01754/00,1.0240519850289937
DENV3/THAILAND/2006/02784/06,1.0195385841091331
DENV4/THAILAND/2007/02392/07,1.0149679808162813
DENV1/THAILAND/1995/00410/95,1.0130745052971875
DENV3/THAILAND/2000/05499/00,0.998580677261941
DENV4/THAILAND/2012/01104/12,0.9981633764880848
DENV1/THAILAND/2006/00113/06,0.9907062835083575
DENV2/THAILAND/1995/00775/95,0.9867298856804062
DENV1/THAILAND/1997/02080/97,0.9840508486079249
DENV1/THAILAND/2005/00743/05,0.9795141665403658
DENV3/THAILAND/2001/00984/01,0.9772425844725957
DENV1/THAILAND/2014/00485/14,0.9748437712852678
DENV2/THAILAND/1998/00309/98,0.9663261004241375
DENV2/THAILAND/2014/00740/14,0.9607525573063801
DENV1/THAILAND/2006/02193/06,0.951798283848559
DENV2/THAILAND/2013/00058/13,0.9500135171941068
DENV1/THAILAND/2013/00297/13,0.9494903075917466
DENV1/THAILAND/1997/02588/97,0.9367262351097358
DENV1/THAILAND/1994/00817/94,0.9261636853661854
DENV2/THAILAND/1995/01800/95,0.9241234029035662
DENV1/THAILAND/2006/01170/06,0.9118937340027923
DENV3/THAILAND/1998/04331/98,0.9012066780251609
DENV2/THAILAND/2002/00060/02,0.8959024022603489
DENV4/THAILAND/2001/04094/01,0.8944147564223734
DENV3/THAILAND/1994/01311/94,0.8927724305898114
DENV2/THAILAND/1998/04648/98,0.8924551263393641
DENV1/THAILAND/2005/01040/05,0.8837882125345681
DENV3/THAILAND/2012/00608/12,0.8834537197074693
DENV4/THAILAND/1999/04390/99,0.8697886187504941
DENV2/THAILAND/2000/06013/00,0.8594990280244567
DENV3/THAILAND/2012/00817/12,0.8473872746668782
DENV3/THAILAND/2009/00702/09,0.8368390447920626
DENV3/THAILAND/2014/00739/14,0.8364384203420276
DENV1/THAILAND/2014/00554/14,0.8262682871018449
DENV2/THAILAND/2010/01066/10,0.8210115097295079
DENV4/THAILAND/2007/01840/07,0.8160346742281646
DENV3/THAILAND/2005/00806/05,0.80539873808954
DENV3/THAILAND/1994/00255/94,0.7988224686301894
DENV4/THAILAND/2010/01513/10,0.7965256338522632
DENV3/THAILAND/2013/00695/13,0.793706304276934
DENV3/THAILAND/2013/00693/13,0.787423675751771
DENV3/THAILAND/2008/01398/08,0.7848077840360308
DENV4/THAILAND/2012/00112/12,0.7756587426620767
DENV2/THAILAND/2000/00342/00,0.772018358083831
DENV4/THAILAND/1996/01129/96,0.7649900737612613
DENV1/THAILAND/2006/02050/06,0.7588841323903202
DENV2/THAILAND/2014/00016/14,0.755247287266796
