serum,potency
DENV4/THAILAND/2000/02021/00,2.4227987445323658
DENV1/THAILAND/2001/04774/01,2.2956828944951613
DENV2/THAILAND/2006/02337/06,2.259477101071154
DENV2/THAILAND/2001/03244/01,2.126977321082597
DENV2/THAILAND/2007/00511/07,2.1005547572609546
DENV1/THAILAND/2013/00485/13,1.938436034252462
DENV4/THAILAND/1999/05538/99,1.9090981271809278
DENV4/THAILAND/2009/01559/09,1.8919369198352947
DENV2/THAILAND/2004/00617/04,1.8640065944743913
DENV1/THAILAND/2014/00725/14,1.848951455582726
DENV1/THAILAND/1998/06810/98,1.8205765630537134
DENV1/THAILAND/2010/01327/10,1.7873557210803577
DENV1/THAILAND/2006/02340/06,1.7726433608067873
DENV1/THAILAND/1999/03739/99,1.767341628270062
DENV2/THAILAND/2012/01113/12,1.7672801106029479
DENV1/THAILAND/2011/01450/11,1.7451149164738038
DENV4/THAILAND/2011/00257/11,1.6864202196378288
DENV1/THAILAND/2011/01392/11,1.6738444243225272
DENV1/THAILAND/2010/00792/10,1.6547981148966258
DENV3/THAILAND/1995/00780/95,1.6419890411275013
DENV4/THAILAND/2014/00214/14,1.635930812396398
DENV2/THAILAND/2002/02934/02,1.6330367103640575
DENV4/THAILAND/2002/01222/02,1.6216317489114802
DENV2/THAILAND/1994/01414/94,1.6144442279002698
DENV1/THAILAND/2006/01932/06,1.6112832577610698
DENV1/THAILAND/2013/00343/13,1.6034067549289
DENV2/THAILAND/2000/05855/00,1.5900578518415083
DENV1/THAILAND/2010/01518/10,1.5888976136990554
DENV1/THAILAND/2011/00577/11,1.581982697109499
DENV3/THAILAND/2010/01601/10,1.567363303583719
DENV4/THAILAND/2010/01270/10,1.5630497116571878
DENV3/THAILAND/1995/01658/95,1.561693416043109
DENV2/THAILAND/2002/02678/02,1.5441238697233468
DENV2/THAILAND/2005/01574/05,1.5296660645551572
DENV1/THAILAND/1996/00942/96,1.5275964300685094
DENV1/THAILAND/2012/00829/12,1.5275703407816517
DENV3/THAILAND/2006/02121/06,1.5145455862838535
DENV2/THAILAND/2006/00127/06,1.5017300489690113
DENV3/THAILAND/2010/01575/10,1.4890135389674826
DENV2/THAILAND/2010/00791/10,1.4832715885318328
DENV4/THAILAND/2011/00251/11,1.4549656714827806
DENV4/THAILAND/2013/01012/13,1.4425432787576487
DENV3/THAILAND/2000/02080/00,1.4266635150878777
DENV2/THAILAND/1998/06160/98,1.422259345271918
DENV4/THAILAND/2010/00249/10,1.4077177188751988
DENV2/THAILAND/2006/00444/06,1.3889925333344535
DENV2/THAILAND/1996/00024/96,1.3730293057332073
DENV3/THAILAND/2011/00323/11,1.3698668335233921
DENV3/THAILAND/2002/00767/02,1.3689574091696783
DENV2/THAILAND/1995/00976/95,1.3659584775228788
DENV3/THAILAND/2006/01375/06,1.3497678166885538
DENV1/THAILAND/1994/00532/94,1.3406253146336031
DENV4/THAILAND/2010/01677/10,1.339077057682077
DENV4/THAILAND/2012/00637/12,1.3287940410378776
DENV3/THAILAND/2000/02242/00,1.3204295783091577
DENV4/THAILAND/2001/05386/01,1.316448624420906
DENV2/THAILAND/2007/02071/07,1.2997187595423252
DENV3/THAILAND/1994/00128/94,1.2748603956548785
DENV3/THAILAND/2009/01231/09,1.2702423956304074
DENV3/THAILAND/2011/01278/11,1.258204946059506
DENV1/THAILAND/2011/00330/11,1.240061004173844
DENV1/THAILAND/2004/01420/04,1.239406294217984
DENV2/THAILAND/2001/03693/01,1.2348067044450863
DENV2/THAILAND/2000/05529/00,1.2328970788204794
DENV1/THAILAND/2012/01133/12,1.232169956320451
DENV4/THAILAND/2008/00471/08,1.228941698051917
DENV1/THAILAND/2004/00088/04,1.224496414265344
DENV2/THAILAND/2002/01050/02,1.2226366870371392
DENV1/THAILAND/2014/00444/14,1.202578373274958
DENV2/THAILAND/2004/00159/04,1.1790430243930226
DENV4/THAILAND/2006/00356/06,1.1712831916901456
DENV2/THAILAND/2013/00696/13,1.1703102301222077
DENV1/THAILAND/1998/00141/98,1.1605400770267684
DENV4/THAILAND/2001/04134/01,1.1586203075796402
DENV1/THAILAND/2004/00975/04,1.1501347694400634
DENV3/THAILAND/1995/00247/95,1.148538064194649
DENV4/THAILAND/2010/00780/10,1.1449092552862836
DENV2/THAILAND/2010/01549/10,1.1426354938453953
DENV2/THAILAND/2012/01090/12,1.1423475616057257
DENV1/THAILAND/2006/01448/06,1.1355169555192792
DENV4/THAILAND/2006/01881/06,1.1349608354571479
DENV2/THAILAND/1994/00327/94,1.131647593042914
DENV2/THAILAND/2011/00322/11,1.1260988126537803
DENV3/THAILAND/2006/01128/06,1.1259874775825258
DENV4/THAILAND/2009/01432/09,1.1168496458232142
DENV1/THAILAND/2006/02509/06,1.1162450966094504
DENV2/THAILAND/1994/00523/94,1.1119468012256457
DENV1/THAILAND/2007/01479/07,1.1038976824033475
DENV3/THAILAND/1998/00596/98,1.0955151981466746
DENV3/THAILAND/2011/01035/11,1.0951078159833383
DENV2/THAILAND/2000/05512/00,1.0867468957348452
DENV2/THAILAND/1996/01163/96,1.0851494245636368
DENV2/THAILAND/1996/02561/96,1.0754023118486562
DENV4/THAILAND/1995/00036/95,1.0445823759105235
DENV4/THAILAND/2013/00691/13,1.0403907191264323
DENV1/THAILAND/2006/00371/06,1.0315790385573265
DENV4/THAILAND/2007/00504/07,1.0292374303250993
DENV2/THAILAND/2005/01495/05,1.022670988239819
DENV3/THAILAND/2000/05443/00,1.0101278167112862
DENV3/THAILAND/2004/01144/04,1.0038377888067949
DENV2/THAILAND/1995/00775/95,0.996379578155956
DENV3/THAILAND/2006/02784/06,0.9929718388075678
DENV4/THAILAND/2006/02540/06,0.9908669723868984
DENV3/THAILAND/2002/02173/02,0.9905024436711861
DENV1/THAILAND/2006/00113/06,0.9892697222488501
DENV2/THAILAND/2000/01754/00,0.9723136476962798
DENV4/THAILAND/2007/01101/07,0.970551743369258
DENV3/THAILAND/2001/03291/01,0.9681856095722413
DENV4/THAILAND/2007/02392/07,0.9567770977444326
DENV2/THAILAND/1998/00309/98,0.950442618135569
DENV2/THAILAND/2014/00740/14,0.949818310859938
DENV1/THAILAND/1995/00410/95,0.9419323182905547
DENV1/THAILAND/2005/00743/05,0.9414327296967627
DENV4/THAILAND/2007/01991/07,0.940081624588275
DENV1/THAILAND/2014/00485/14,0.9346266335865748
DENV1/THAILAND/1997/02588/97,0.9329991537036414
DENV3/THAILAND/2002/00145/02,0.9313921792252335
DENV4/THAILAND/2012/01104/12,0.9238935667993203
DENV2/THAILAND/2013/00058/13,0.9203918467548371
DENV1/THAILAND/1997/02080/97,0.9164542163118394
DENV2/THAILAND/1995/01800/95,0.9038268262386664
DENV4/THAILAND/2001/04094/01,0.9026795627783097
DENV1/THAILAND/2013/00297/13,0.896277604151706
DENV1/THAILAND/2006/02193/06,0.895752742604462
DENV2/THAILAND/1998/04648/98,0.8839656882714133
DENV3/THAILAND/2002/00104/02,0.8805632580115251
DENV3/THAILAND/2001/06503/01,0.8543831912606258
DENV1/THAILAND/2005/01040/05,0.8516880646678698
DENV2/THAILAND/2002/00060/02,0.8476219312719006
DENV1/THAILAND/2006/01170/06,0.846557319905055
DENV3/THAILAND/2000/05499/00,0.8305414089380657
DENV2/THAILAND/2000/06013/00,0.8241923330732401
DENV4/THAILAND/1999/04390/99,0.8180116395620732
DENV2/THAILAND/2010/01066/10,0.8152222107438485
DENV3/THAILAND/2001/00984/01,0.8061092434308617
DENV3/THAILAND/1995/01296/95,0.8003306116753631
DENV3/THAILAND/2008/01398/08,0.7975020411418839
DENV4/THAILAND/2007/01840/07,0.7966907446512428
DENV3/THAILAND/2012/00608/12,0.7869579929063029
DENV4/THAILAND/2010/01513/10,0.7768724849532345
DENV4/THAILAND/2012/00112/12,0.7758638370514659
DENV3/THAILAND/2000/05815/00,0.7661993245271076
DENV3/THAILAND/2014/00739/14,0.7502235155673015
DENV1/THAILAND/2014/00554/14,0.7462583299924086
DENV3/THAILAND/1994/01311/94,0.7437874666958524
DENV4/THAILAND/1996/01129/96,0.7437010435405838
DENV2/THAILAND/2000/00342/00,0.7319898403014827
DENV2/THAILAND/1994/00126/94,0.7267275754007234
DENV3/THAILAND/1996/01528/96,0.7203381071117657
DENV1/THAILAND/2006/02050/06,0.7169520233931072
DENV3/THAILAND/2013/00693/13,0.7070254866594913
DENV3/THAILAND/1998/04331/98,0.7046684368408915
DENV4/THAILAND/1994/00329/94,0.7033911055741053
DENV2/THAILAND/1999/04177/99,0.7003720162333452
DENV2/THAILAND/2012/00258/12,0.6908766972133847
DENV2/THAILAND/2014/00016/14,0.6892556500809157
DENV3/THAILAND/2013/00695/13,0.6875769328484256
DENV1/THAILAND/2004/00758/04,0.6815437508194813
DENV2/THAILAND/2006/00697/06,0.6659180266536988
DENV1/THAILAND/2012/00777/12,0.6646073193307598
DENV4/THAILAND/2011/00477/11,0.6586990559331302
DENV1/THAILAND/2000/05580/00,0.6456893407611783
DENV1/THAILAND/2002/03030/02,0.6442317007151352
DENV4/THAILAND/2007/00694/07,0.642606221844188
DENV3/THAILAND/2009/00702/09,0.6413959046508577
DENV3/THAILAND/2002/03135/02,0.6406672245744855
DENV3/THAILAND/2005/00806/05,0.6387613382820132
DENV2/THAILAND/2011/01220/11,0.6374392484398385
DENV2/THAILAND/1998/06895/98,0.6302423518103611
DENV2/THAILAND/2004/01666/04,0.6287673281661486
DENV2/THAILAND/2001/02900/01,0.6280637913927182
DENV1/THAILAND/2004/01604/04,0.6222732380663505
DENV4/THAILAND/2001/00886/01,0.6205405298221376
DENV2/THAILAND/1998/00554/98,0.6199873784349472
DENV4/THAILAND/2002/03060/02,0.61419152852166
DENV3/THAILAND/1994/00255/94,0.6121173512135849
DENV3/THAILAND/2004/01184/04,0.6073653941147185
DENV1/THAILAND/2006/01332/06,0.5974394033017094
DENV3/THAILAND/2012/00817/12,0.5853902188919273
DENV1/THAILAND/2012/00511/12,0.5804892802929236
DENV2/THAILAND/1995/01656/95,0.5776196636184265
DENV3/THAILAND/2012/01094/12,0.5775483378232634
DENV3/THAILAND/2003/01619/03,0.5732109810848949
DENV2/THAILAND/2013/00280/13,0.5703054523936467
DENV4/THAILAND/2000/02143/00,0.5693801750816229
DENV4/THAILAND/1995/00425/95,0.5673011900083187
DENV4/THAILAND/1998/04634/98,0.5593881833536749
DENV4/THAILAND/2010/00283/10,0.5565832348618801
DENV2/THAILAND/2010/01363/10,0.5488761808869993
DENV3/THAILAND/2006/00018/06,0.5477879249325552
DENV4/THAILAND/2007/00119/07,0.5471040561589336
DENV3/THAILAND/2010/00075/10,0.5454808818115278
DENV4/THAILAND/2002/03096/02,0.5307780442428073
DENV1/THAILAND/1998/00422/98,0.5220707902896793
DENV1/THAILAND/1995/00288/95,0.5195212264131158
DENV4/THAILAND/2006/00578/06,0.5132508630937734
DENV3/THAILAND/2006/02042/06,0.5104716800354445
DENV1/THAILAND/2000/01236/00,0.5094293250641125
DENV3/THAILAND/1994/00831/94,0.5058998441813
DENV1/THAILAND/2006/00482/06,0.5053774783028389
DENV3/THAILAND/2006/02485/06,0.5047984908548403
DENV4/THAILAND/2004/01544/04,0.5017409488976873
DENV3/THAILAND/2013/00910/13,0.4994331691726749
DENV2/THAILAND/1995/00773/95,0.49725132240654374
DENV1/THAILAND/2002/01459/02,0.4923321457176045
DENV3/THAILAND/2004/00991/04,0.4900934244631656
DENV2/THAILAND/2006/00036/06,0.48656062280258267
DENV3/THAILAND/2010/01385/10,0.48492602677374647
DENV3/THAILAND/1996/01941/96,0.4842049159529602
DENV1/THAILAND/2010/01510/10,0.4791547420176679
DENV4/THAILAND/2008/00274/08,0.478756833384817
DENV1/THAILAND/2006/01934/06,0.47668902225112064
DENV3/THAILAND/2001/05611/01,0.4757054093787832
DENV1/THAILAND/1996/01231/96,0.47365870229220147
