virus,avidity
DENV4/THAILAND/2000/02021/00,2.4842864077515467
DENV1/THAILAND/2001/04774/01,2.37842590868052
DENV2/THAILAND/2006/02337/06,2.259501184173495
DENV2/THAILAND/2007/00511/07,2.1625479684725675
DENV2/THAILAND/2001/03244/01,2.105342234025703
DENV1/THAILAND/2013/00485/13,2.019165932703173
DENV4/THAILAND/1999/05538/99,1.9589764705726083
DENV4/THAILAND/2009/01559/09,1.9377932749506248
DENV2/THAILAND/2004/00617/04,1.9164495541001407
DENV1/THAILAND/1998/06810/98,1.886147499069205
DENV1/THAILAND/2014/00725/14,1.871783501441459
DENV1/THAILAND/2010/01327/10,1.8545676326239742
DENV3/THAILAND/1995/00780/95,1.8273275720194855
DENV1/THAILAND/2006/02340/06,1.7948036842076183
DENV1/THAILAND/1999/03739/99,1.782701263622337
DENV2/THAILAND/2012/01113/12,1.7784372613553205
DENV1/THAILAND/2011/01450/11,1.7764238543837758
DENV1/THAILAND/2011/01392/11,1.729912799058943
DENV4/THAILAND/2011/00257/11,1.7126128170586015
DENV3/THAILAND/2010/01601/10,1.7068205108770274
DENV1/THAILAND/2010/00792/10,1.6923506255333949
DENV3/THAILAND/1995/01658/95,1.68338606957196
DENV1/THAILAND/2010/01518/10,1.6713329041317104
DENV1/THAILAND/2006/01932/06,1.6635439259002158
DENV2/THAILAND/2002/02934/02,1.6632074053014987
DENV1/THAILAND/2013/00343/13,1.6619638554562537
DENV4/THAILAND/2014/00214/14,1.6510811733783
DENV4/THAILAND/2002/01222/02,1.6374433224426932
DENV2/THAILAND/1994/01414/94,1.6311180605989362
DENV3/THAILAND/2010/01575/10,1.6270235451192823
DENV4/THAILAND/2010/01270/10,1.6266440938236297
DENV1/THAILAND/2011/00577/11,1.618741985358266
DENV2/THAILAND/2000/05855/00,1.5815618229466943
DENV1/THAILAND/2012/00829/12,1.5715198127647463
DENV3/THAILAND/2006/02121/06,1.550737344415858
DENV2/THAILAND/2010/00791/10,1.5361035083367738
DENV3/THAILAND/2002/00767/02,1.5356559781960835
DENV2/THAILAND/2005/01574/05,1.5341034215866742
DENV1/THAILAND/1996/00942/96,1.529647186525069
DENV2/THAILAND/2002/02678/02,1.524600952029979
DENV2/THAILAND/2006/00127/06,1.5015408104268928
DENV3/THAILAND/2000/02080/00,1.4860893960004833
DENV4/THAILAND/2010/00249/10,1.485429411910266
DENV3/THAILAND/2009/01231/09,1.4782406736513882
DENV4/THAILAND/2013/01012/13,1.475692061130263
DENV4/THAILAND/2011/00251/11,1.4673181821154238
DENV3/THAILAND/2011/01278/11,1.4605926738164041
DENV2/THAILAND/2006/00444/06,1.4217578107861895
DENV2/THAILAND/1998/06160/98,1.4201698743311366
DENV3/THAILAND/2011/00323/11,1.406286728291811
DENV4/THAILAND/2001/05386/01,1.403585711840188
DENV3/THAILAND/2000/02242/00,1.3811110105829878
DENV2/THAILAND/1995/00976/95,1.3790291904709449
DENV3/THAILAND/2006/01375/06,1.3773700840141465
DENV1/THAILAND/1994/00532/94,1.370828815765085
DENV4/THAILAND/2012/00637/12,1.3546802371552131
DENV4/THAILAND/2010/01677/10,1.3431313494370016
DENV2/THAILAND/1996/00024/96,1.3315978811576303
DENV1/THAILAND/2004/01420/04,1.3228046890935836
DENV2/THAILAND/2007/02071/07,1.3170797539909398
DENV3/THAILAND/1994/00128/94,1.3096944042373653
DENV1/THAILAND/2004/00088/04,1.2974273464127257
DENV1/THAILAND/2012/01133/12,1.290743439825035
DENV4/THAILAND/2008/00471/08,1.285624228040828
DENV3/THAILAND/2000/05443/00,1.2818231612465198
DENV3/THAILAND/2006/01128/06,1.2781134430376977
DENV1/THAILAND/2011/00330/11,1.2740287110818451
DENV3/THAILAND/1995/00247/95,1.2730870610750549
DENV4/THAILAND/2006/00356/06,1.2678010234265755
DENV2/THAILAND/2000/05529/00,1.2643151165490978
DENV2/THAILAND/2001/03693/01,1.2611954898685724
DENV1/THAILAND/2014/00444/14,1.2492595716732
DENV2/THAILAND/2012/01090/12,1.2431046302707682
DENV1/THAILAND/2004/00975/04,1.2295076815218298
DENV4/THAILAND/2006/01881/06,1.2170730244447678
DENV4/THAILAND/2001/04134/01,1.2155654815738555
DENV1/THAILAND/1998/00141/98,1.2142242574883186
DENV3/THAILAND/2011/01035/11,1.2091605883315204
DENV2/THAILAND/2002/01050/02,1.20300846474576
DENV1/THAILAND/2006/01448/06,1.2022091075759478
DENV4/THAILAND/1995/00036/95,1.1912316095967574
DENV2/THAILAND/2013/00696/13,1.1905637555121176
DENV4/THAILAND/2009/01432/09,1.1901417292644656
DENV1/THAILAND/2007/01479/07,1.18350744542615
DENV3/THAILAND/1998/00596/98,1.1805406461262316
DENV2/THAILAND/2004/00159/04,1.1799086191384778
DENV1/THAILAND/2006/02509/06,1.175181416400765
DENV3/THAILAND/2004/01144/04,1.1677503024309004
DENV4/THAILAND/2010/00780/10,1.1584278003798394
DENV2/THAILAND/1994/00523/94,1.1523689210935755
DENV2/THAILAND/1994/00327/94,1.1400486101272975
DENV2/THAILAND/2010/01549/10,1.1327317625348245
DENV2/THAILAND/2011/00322/11,1.1298396410216205
DENV3/THAILAND/2002/02173/02,1.128143821951602
DENV2/THAILAND/2005/01495/05,1.1169553504673024
DENV4/THAILAND/2013/00691/13,1.1124067045120025
DENV2/THAILAND/1996/02561/96,1.0975918058325573
DENV1/THAILAND/2006/00371/06,1.0941985860537724
DENV3/THAILAND/2002/00145/02,1.0936565133017626
DENV2/THAILAND/2000/05512/00,1.0924751969732347
DENV4/THAILAND/2006/02540/06,1.090498990610816
DENV2/THAILAND/1996/01163/96,1.08664904953747
DENV4/THAILAND/2007/00504/07,1.0565177082164885
DENV4/THAILAND/2007/01991/07,1.0457952385419196
DENV3/THAILAND/2001/03291/01,1.0436641066218602
DENV4/THAILAND/2007/01101/07,1.0388386630290776
DENV4/THAILAND/2007/02392/07,1.0363250187065087
DENV1/THAILAND/2006/00113/06,1.0348134527440636
DENV3/THAILAND/2002/00104/02,1.029272412377296
DENV4/THAILAND/2012/01104/12,1.0230065704145046
DENV1/THAILAND/1995/00410/95,1.0180813043084227
DENV3/THAILAND/2006/02784/06,1.0139180068179228
DENV1/THAILAND/2014/00485/14,0.9993742957087468
DENV1/THAILAND/2005/00743/05,0.9966463261253344
DENV2/THAILAND/2000/01754/00,0.9898743077549629
DENV3/THAILAND/2001/06503/01,0.9859992993613343
DENV2/THAILAND/1995/00775/95,0.9774386282332741
DENV3/THAILAND/2000/05499/00,0.9768592553743453
DENV1/THAILAND/1997/02080/97,0.9753548952558156
DENV3/THAILAND/2001/00984/01,0.9699187492960346
DENV2/THAILAND/1998/00309/98,0.9664028940748165
DENV2/THAILAND/2014/00740/14,0.9659203128852976
DENV3/THAILAND/1995/01296/95,0.9573391548943361
DENV1/THAILAND/2006/02193/06,0.9566443059280209
DENV1/THAILAND/2013/00297/13,0.9467485370142636
DENV2/THAILAND/1995/01800/95,0.9418620664021636
DENV1/THAILAND/1997/02588/97,0.9347741004283173
DENV1/THAILAND/1994/00817/94,0.9123881491088026
DENV1/THAILAND/2006/01170/06,0.9120332801682549
DENV2/THAILAND/2013/00058/13,0.8997487938859504
DENV2/THAILAND/1998/04648/98,0.898081049415248
DENV1/THAILAND/2005/01040/05,0.8920329957428008
DENV4/THAILAND/1999/04390/99,0.8805620514069742
DENV3/THAILAND/2012/00817/12,0.8733918708859071
DENV2/THAILAND/2002/00060/02,0.8630849681672841
DENV3/THAILAND/1994/01311/94,0.8564348517192415
DENV3/THAILAND/2012/00608/12,0.8545035946120735
DENV4/THAILAND/2001/04094/01,0.8520364221647029
DENV3/THAILAND/2014/00739/14,0.8508884156541108
DENV3/THAILAND/1998/04331/98,0.8485827815976626
DENV2/THAILAND/2000/06013/00,0.8418344028522642
DENV4/THAILAND/2007/01840/07,0.8322591953750108
DENV1/THAILAND/2014/00554/14,0.8161092700637737
DENV4/THAILAND/2010/00283/10,0.8156500271700545
DENV3/THAILAND/2013/00695/13,0.8144518703927672
DENV4/THAILAND/2010/01513/10,0.8138321669932622
DENV3/THAILAND/2013/00693/13,0.8116945310004791
DENV3/THAILAND/2008/01398/08,0.8097182206318072
DENV3/THAILAND/2000/05815/00,0.8081511440794623
DENV3/THAILAND/2009/00702/09,0.806850571405138
DENV4/THAILAND/1996/01129/96,0.7915711885992317
DENV1/THAILAND/2006/02050/06,0.7875612063151638
DENV3/THAILAND/1996/01528/96,0.7790351693791746
DENV4/THAILAND/2012/00112/12,0.7789902638427076
DENV2/THAILAND/2010/01066/10,0.7764829561133751
DENV2/THAILAND/2000/00342/00,0.7694452301462857
DENV3/THAILAND/2005/00806/05,0.7687178379266931
DENV4/THAILAND/1994/00329/94,0.7622676850341593
DENV3/THAILAND/1994/00255/94,0.759962486464899
DENV1/THAILAND/2004/00758/04,0.7597811217517726
DENV2/THAILAND/1994/00126/94,0.7385414516388387
