serum,potency
DENV4/THAILAND/2000/02021/00,2.4194887261339817
DENV1/THAILAND/2001/04774/01,2.2844866208340484
DENV2/THAILAND/2006/02337/06,2.2531073684555603
DENV2/THAILAND/2001/03244/01,2.1029404809988272
DENV2/THAILAND/2007/00511/07,2.086010922237293
DENV1/THAILAND/2013/00485/13,1.956354347333671
DENV4/THAILAND/2009/01559/09,1.9023180835673943
DENV2/THAILAND/2004/00617/04,1.8904149307584
DENV4/THAILAND/1999/05538/99,1.879104220286985
DENV1/THAILAND/2014/00725/14,1.8339020846876384
DENV2/THAILAND/2012/01113/12,1.8208059541795196
DENV1/THAILAND/1998/06810/98,1.8154054881658774
DENV1/THAILAND/2010/01327/10,1.7971265519336088
DENV1/THAILAND/1999/03739/99,1.7486052079678862
DENV1/THAILAND/2006/02340/06,1.7398891422169962
DENV1/THAILAND/2011/01450/11,1.7325628157384383
DENV1/THAILAND/2011/01392/11,1.7206686585507769
DENV4/THAILAND/2011/00257/11,1.7041716804511569
DENV4/THAILAND/2014/00214/14,1.6809877115066925
DENV1/THAILAND/2010/00792/10,1.65407863161699
DENV2/THAILAND/2002/02934/02,1.6423388582916654
DENV1/THAILAND/2013/00343/13,1.6301493999091519
DENV1/THAILAND/2006/01932/06,1.6294870398587227
DENV1/THAILAND/2010/01518/10,1.6279691935868668
DENV3/THAILAND/1995/00780/95,1.6239587184416382
DENV2/THAILAND/1994/01414/94,1.6172210889849643
DENV4/THAILAND/2002/01222/02,1.578273660718788
DENV1/THAILAND/2011/00577/11,1.5633289003697715
DENV3/THAILAND/1995/01658/95,1.5632941017668172
DENV1/THAILAND/2012/00829/12,1.5583884266140822
DENV2/THAILAND/2000/05855/00,1.5457712372063876
DENV4/THAILAND/2010/01270/10,1.5248776151467984
DENV3/THAILAND/2010/01601/10,1.5118676913880331
DENV2/THAILAND/2002/02678/02,1.5044217387702667
DENV2/THAILAND/2010/00791/10,1.5004339863118539
DENV1/THAILAND/1996/00942/96,1.4978988159199411
DENV2/THAILAND/2005/01574/05,1.4978486683880423
DENV3/THAILAND/2006/02121/06,1.495540616143032
DENV4/THAILAND/2011/00251/11,1.4693183847613005
DENV2/THAILAND/2006/00127/06,1.455504400263039
DENV4/THAILAND/2013/01012/13,1.4443971529922848
DENV3/THAILAND/2000/02080/00,1.4437392506624211
DENV3/THAILAND/2010/01575/10,1.4106353649530121
DENV4/THAILAND/2010/00249/10,1.4058423201150902
DENV2/THAILAND/1998/06160/98,1.39400552183194
DENV3/THAILAND/2011/00323/11,1.3921496363581563
DENV2/THAILAND/2006/00444/06,1.3732750888034042
DENV3/THAILAND/2006/01375/06,1.3635276979739321
DENV2/THAILAND/1995/00976/95,1.3549743835147796
DENV4/THAILAND/2012/00637/12,1.3485101204996193
DENV3/THAILAND/2002/00767/02,1.3466900909708224
DENV2/THAILAND/1996/00024/96,1.3452114262641082
DENV3/THAILAND/1994/00128/94,1.3360680360820296
DENV3/THAILAND/2009/01231/09,1.336064109143735
DENV4/THAILAND/2001/05386/01,1.3240116621673064
DENV1/THAILAND/1994/00532/94,1.3233050144322418
DENV4/THAILAND/2010/01677/10,1.3131496663330626
DENV3/THAILAND/2000/02242/00,1.2902284640582813
DENV1/THAILAND/2012/01133/12,1.2620397011964766
DENV1/THAILAND/2004/00088/04,1.2599391254210144
DENV2/THAILAND/2007/02071/07,1.259907181976962
DENV1/THAILAND/2011/00330/11,1.2315274018960607
DENV1/THAILAND/2004/01420/04,1.2281909995240743
DENV4/THAILAND/2008/00471/08,1.225447238086549
DENV2/THAILAND/2001/03693/01,1.224761379777003
DENV3/THAILAND/2011/01278/11,1.2213001216966752
DENV2/THAILAND/2002/01050/02,1.2164286834339426
DENV2/THAILAND/2012/01090/12,1.2107670133186115
DENV2/THAILAND/2000/05529/00,1.209097778215181
DENV1/THAILAND/2014/00444/14,1.2039726196156186
DENV2/THAILAND/2013/00696/13,1.1951566986398714
DENV2/THAILAND/2010/01549/10,1.1829138350185966
DENV1/THAILAND/1998/00141/98,1.1757283456981138
DENV4/THAILAND/2010/00780/10,1.170846859948461
DENV1/THAILAND/2004/00975/04,1.1665436504585762
DENV1/THAILAND/2006/01448/06,1.164799496694625
DENV4/THAILAND/2001/04134/01,1.1583409254110044
DENV2/THAILAND/2004/00159/04,1.1524505436913925
DENV3/THAILAND/2006/01128/06,1.1486420939219373
DENV4/THAILAND/2006/00356/06,1.144444514302576
DENV2/THAILAND/2011/00322/11,1.1346918323820454
DENV3/THAILAND/2011/01035/11,1.115472557249856
DENV4/THAILAND/1995/00036/95,1.1092199444260025
DENV3/THAILAND/1998/00596/98,1.1036016404572342
DENV2/THAILAND/1994/00523/94,1.1003906704973265
DENV3/THAILAND/1995/00247/95,1.0974993803633006
DENV4/THAILAND/2009/01432/09,1.0967384530639677
DENV2/THAILAND/1994/00327/94,1.0962308725564052
DENV1/THAILAND/2007/01479/07,1.095641818969004
DENV1/THAILAND/2006/02509/06,1.0947914749070076
DENV4/THAILAND/2006/01881/06,1.0911669624739588
DENV2/THAILAND/1996/02561/96,1.0677735045654826
DENV4/THAILAND/2013/00691/13,1.066573285402446
DENV2/THAILAND/1996/01163/96,1.0504455319621038
DENV2/THAILAND/2000/05512/00,1.0475768043318041
DENV3/THAILAND/2004/01144/04,1.0200588888866828
DENV3/THAILAND/2006/02784/06,1.016120771170931
DENV3/THAILAND/2002/02173/02,1.0148772758012738
DENV4/THAILAND/2006/02540/06,1.0143647566316312
DENV1/THAILAND/2006/00371/06,1.0125181079409142
DENV4/THAILAND/2007/00504/07,0.9958511971016059
DENV2/THAILAND/1998/00309/98,0.9953714438352208
DENV2/THAILAND/2005/01495/05,0.992362320211105
DENV2/THAILAND/1995/00775/95,0.9916573226284028
DENV2/THAILAND/2000/01754/00,0.9866869974491157
DENV1/THAILAND/2006/00113/06,0.9829293228443134
DENV4/THAILAND/2007/02392/07,0.96703053700492
DENV4/THAILAND/2007/01101/07,0.9591591603253521
DENV1/THAILAND/1997/02588/97,0.9538277213055989
DENV1/THAILAND/1997/02080/97,0.9538181900299686
DENV3/THAILAND/2002/00145/02,0.9501792807843448
