virus,avidity
DENV4/THAILAND/2000/02021/00,2.4565646835648924
DENV1/THAILAND/2001/04774/01,2.3328985142628715
DENV2/THAILAND/2006/02337/06,2.319428452633102
DENV2/THAILAND/2007/00511/07,2.165756861932115
DENV2/THAILAND/2001/03244/01,2.1208829770839817
DENV1/THAILAND/2013/00485/13,2.002985596070219
DENV4/THAILAND/1999/05538/99,2.0001477632347373
DENV2/THAILAND/2004/00617/04,1.9410710784587513
DENV4/THAILAND/2009/01559/09,1.9064485871449495
DENV1/THAILAND/2014/00725/14,1.904289157576857
DENV1/THAILAND/1998/06810/98,1.8698899264205606
DENV1/THAILAND/2010/01327/10,1.843260314214681
DENV1/THAILAND/2006/02340/06,1.8343486539890559
DENV3/THAILAND/1995/00780/95,1.8157166651522498
DENV1/THAILAND/2011/01450/11,1.8083551008074943
DENV2/THAILAND/2012/01113/12,1.7996870096269222
DENV3/THAILAND/2010/01601/10,1.7843953788020765
DENV1/THAILAND/1999/03739/99,1.7836964500892483
DENV3/THAILAND/1995/01658/95,1.7759749833690492
DENV4/THAILAND/2011/00257/11,1.7705322672933963
DENV1/THAILAND/2011/01392/11,1.7362334891727134
DENV1/THAILAND/2010/00792/10,1.712851848991977
DENV4/THAILAND/2014/00214/14,1.7048850265177615
DENV1/THAILAND/2013/00343/13,1.6842014981992233
DENV3/THAILAND/2010/01575/10,1.678467946185232
DENV1/THAILAND/2010/01518/10,1.6541752324504502
DENV2/THAILAND/2002/02934/02,1.647597095397353
DENV4/THAILAND/2002/01222/02,1.6466095124096045
DENV1/THAILAND/2006/01932/06,1.6463609385120397
DENV2/THAILAND/1994/01414/94,1.642283611951346
DENV4/THAILAND/2010/01270/10,1.6346581864177494
DENV1/THAILAND/2011/00577/11,1.6315089534698644
DENV2/THAILAND/2000/05855/00,1.612227858405405
DENV2/THAILAND/2002/02678/02,1.5700807679629039
DENV1/THAILAND/2012/00829/12,1.5695548240194066
DENV3/THAILAND/2006/02121/06,1.5615863759106634
DENV3/THAILAND/2002/00767/02,1.549974277581699
DENV2/THAILAND/2005/01574/05,1.5425513112155074
DENV1/THAILAND/1996/00942/96,1.5242739882370424
DENV2/THAILAND/2006/00127/06,1.521652051705361
DENV2/THAILAND/2010/00791/10,1.5141172697066692
DENV4/THAILAND/2010/00249/10,1.5109865966927112
DENV3/THAILAND/2011/01278/11,1.5083682206194633
DENV3/THAILAND/2009/01231/09,1.4984697673007636
DENV4/THAILAND/2013/01012/13,1.4955216686087376
DENV4/THAILAND/2011/00251/11,1.4846979212056348
DENV2/THAILAND/1998/06160/98,1.43231349524384
DENV2/THAILAND/2006/00444/06,1.4290306483675794
DENV3/THAILAND/2011/00323/11,1.4163932961763255
DENV3/THAILAND/2000/02080/00,1.4031578794235706
DENV2/THAILAND/1995/00976/95,1.3972656738644638
DENV2/THAILAND/1996/00024/96,1.3940209364274312
DENV2/THAILAND/2007/02071/07,1.3753348681613538
DENV1/THAILAND/1994/00532/94,1.3752545167786165
DENV3/THAILAND/2006/01375/06,1.3610626697404653
DENV4/THAILAND/2001/05386/01,1.3512059722802598
DENV4/THAILAND/2012/00637/12,1.346486217230712
DENV3/THAILAND/2000/02242/00,1.3373348273713996
DENV4/THAILAND/2008/00471/08,1.3130352659175457
DENV1/THAILAND/2004/00088/04,1.3025360225871367
DENV3/THAILAND/1994/00128/94,1.299962074255147
DENV2/THAILAND/2012/01090/12,1.2997416908642287
DENV3/THAILAND/1995/00247/95,1.2969851099569623
DENV4/THAILAND/2010/01677/10,1.2944801721600245
DENV1/THAILAND/2004/01420/04,1.2894758454604787
DENV1/THAILAND/2012/01133/12,1.2814796748466624
DENV1/THAILAND/2011/00330/11,1.2792432203953128
DENV2/THAILAND/2000/05529/00,1.2746150658146211
DENV3/THAILAND/2006/01128/06,1.2644252181962308
DENV4/THAILAND/2006/00356/06,1.2610580545071723
DENV1/THAILAND/2014/00444/14,1.2511823732668783
