serum,potency
DENV4/THAILAND/2000/02021/00,2.4253849216634342
DENV1/THAILAND/2001/04774/01,2.3150206196296788
DENV2/THAILAND/2006/02337/06,2.250319713702583
DENV2/THAILAND/2007/00511/07,2.1084419283220575
DENV2/THAILAND/2001/03244/01,2.0797688948664264
DENV1/THAILAND/2013/00485/13,1.9438388520900138
DENV4/THAILAND/2009/01559/09,1.8823561142208614
DENV2/THAILAND/2004/00617/04,1.8531372827727772
DENV1/THAILAND/2014/00725/14,1.8450053563994269
DENV4/THAILAND/1999/05538/99,1.8295202182695156
DENV1/THAILAND/2010/01327/10,1.8229361203845131
DENV1/THAILAND/1998/06810/98,1.798417898196389
DENV1/THAILAND/1999/03739/99,1.759939517215356
DENV1/THAILAND/2006/02340/06,1.7551854926170416
DENV1/THAILAND/2011/01450/11,1.7265335185848498
DENV2/THAILAND/2012/01113/12,1.719057954434146
DENV1/THAILAND/2011/01392/11,1.717260266051482
DENV4/THAILAND/2011/00257/11,1.683271129229946
DENV1/THAILAND/2010/00792/10,1.679851333064627
DENV4/THAILAND/2014/00214/14,1.6688413164108595
DENV3/THAILAND/1995/00780/95,1.6559337866658572
DENV1/THAILAND/2010/01518/10,1.6438784958991617
DENV1/THAILAND/2006/01932/06,1.6228981913783325
DENV2/THAILAND/2002/02934/02,1.615305902763526
DENV2/THAILAND/1994/01414/94,1.6145014451978872
DENV1/THAILAND/2013/00343/13,1.613078211472828
DENV4/THAILAND/2002/01222/02,1.5912281035074458
DENV3/THAILAND/1995/01658/95,1.5865992587513729
DENV1/THAILAND/2011/00577/11,1.5767178327362978
DENV3/THAILAND/2006/02121/06,1.5630071029318464
DENV2/THAILAND/2000/05855/00,1.561809600348805
DENV3/THAILAND/2010/01601/10,1.5498010917253389
DENV1/THAILAND/2012/00829/12,1.5435234395984079
DENV2/THAILAND/2006/00127/06,1.519987408405062
DENV2/THAILAND/2005/01574/05,1.5027785075438407
DENV1/THAILAND/1996/00942/96,1.498531529815479
DENV2/THAILAND/2002/02678/02,1.4968825037873528
DENV4/THAILAND/2010/01270/10,1.496301859366149
DENV2/THAILAND/2010/00791/10,1.4761569113925774
DENV4/THAILAND/2013/01012/13,1.4688250046904356
DENV4/THAILAND/2011/00251/11,1.4498943055962454
DENV2/THAILAND/1998/06160/98,1.44615291286633
DENV3/THAILAND/2000/02080/00,1.4351940117350899
DENV3/THAILAND/2002/00767/02,1.405599165945874
DENV3/THAILAND/2011/00323/11,1.4029546729242959
DENV3/THAILAND/2010/01575/10,1.3947897400960776
DENV3/THAILAND/2006/01375/06,1.386383605141938
DENV2/THAILAND/2006/00444/06,1.384356274350313
DENV2/THAILAND/1995/00976/95,1.3589128057972601
DENV4/THAILAND/2010/00249/10,1.3575004241366793
DENV1/THAILAND/1994/00532/94,1.340198187129563
DENV4/THAILAND/2012/00637/12,1.3357921292896062
DENV4/THAILAND/2001/05386/01,1.3242547593358556
DENV4/THAILAND/2010/01677/10,1.3171236546610807
DENV2/THAILAND/1996/00024/96,1.3157828769441302
DENV3/THAILAND/2000/02242/00,1.313362197992993
DENV3/THAILAND/1994/00128/94,1.2816274428167866
DENV2/THAILAND/2007/02071/07,1.2815659428833948
DENV3/THAILAND/2011/01278/11,1.2698755054766067
DENV1/THAILAND/2004/00088/04,1.262977981422306
DENV3/THAILAND/2009/01231/09,1.2513857236419133
DENV1/THAILAND/2012/01133/12,1.250680259852282
DENV1/THAILAND/2011/00330/11,1.2487231860248702
DENV2/THAILAND/2001/03693/01,1.2224113557394376
DENV1/THAILAND/2004/01420/04,1.220260373065804
DENV2/THAILAND/2000/05529/00,1.2197169731581545
DENV2/THAILAND/2002/01050/02,1.1979535169666304
DENV4/THAILAND/2008/00471/08,1.196419630636623
DENV1/THAILAND/2014/00444/14,1.1951017341492858
DENV1/THAILAND/2004/00975/04,1.1722500953223383
DENV1/THAILAND/1998/00141/98,1.155102684277518
DENV1/THAILAND/2006/01448/06,1.1491106488288145
DENV4/THAILAND/2001/04134/01,1.1482045421167062
DENV4/THAILAND/2006/00356/06,1.1475887538933787
DENV3/THAILAND/2006/01128/06,1.1466627436065728
DENV2/THAILAND/2012/01090/12,1.1465113158338205
DENV2/THAILAND/2004/00159/04,1.146398484867775
DENV2/THAILAND/2013/00696/13,1.1461504346281497
DENV3/THAILAND/1995/00247/95,1.142465483041551
DENV4/THAILAND/2010/00780/10,1.1267943450276772
DENV2/THAILAND/1994/00327/94,1.1259355254342096
DENV1/THAILAND/2007/01479/07,1.1247446496590596
DENV1/THAILAND/2006/02509/06,1.123150804959374
DENV2/THAILAND/2010/01549/10,1.1120835729168463
DENV2/THAILAND/2011/00322/11,1.1099245762423813
DENV2/THAILAND/1996/02561/96,1.107760881767742
DENV2/THAILAND/1994/00523/94,1.1000313083177027
DENV3/THAILAND/2011/01035/11,1.0983453721012602
DENV4/THAILAND/2013/00691/13,1.0944224427435183
DENV3/THAILAND/1998/00596/98,1.0920383241156668
DENV4/THAILAND/2009/01432/09,1.086651846009509
DENV2/THAILAND/1996/01163/96,1.0774103795699248
DENV4/THAILAND/2006/01881/06,1.0753952708399326
DENV4/THAILAND/1995/00036/95,1.0710083404445845
DENV2/THAILAND/2000/05512/00,1.0498965974067878
DENV1/THAILAND/2006/00371/06,1.0419862183809159
DENV3/THAILAND/2004/01144/04,1.0318865669427646
DENV2/THAILAND/2005/01495/05,1.0193159757740726
DENV4/THAILAND/2007/00504/07,1.0026613114317036
DENV3/THAILAND/2002/02173/02,1.0007415161325042
DENV3/THAILAND/2006/02784/06,0.9964196035123419
DENV2/THAILAND/1995/00775/95,0.9837095186723396
DENV1/THAILAND/2006/00113/06,0.9770275971256934
DENV1/THAILAND/1995/00410/95,0.9766741429756906
DENV4/THAILAND/2007/01101/07,0.9659522712085922
DENV4/THAILAND/2006/02540/06,0.963267193710422
DENV2/THAILAND/2014/00740/14,0.9623731823789052
DENV4/THAILAND/2007/02392/07,0.953925704840717
DENV1/THAILAND/1997/02080/97,0.9534660931675736
DENV3/THAILAND/2001/03291/01,0.9527434348910987
DENV3/THAILAND/2000/05443/00,0.9476194331742641
DENV2/THAILAND/2000/01754/00,0.946899245256897
DENV1/THAILAND/2014/00485/14,0.9448200436736814
DENV1/THAILAND/1997/02588/97,0.9388708309665287
DENV1/THAILAND/2005/00743/05,0.9365674001546884
DENV3/THAILAND/2002/00145/02,0.9343546717729776
DENV4/THAILAND/2007/01991/07,0.9312932469352816
DENV2/THAILAND/1998/00309/98,0.9186538257625624
DENV2/THAILAND/1998/04648/98,0.9029212791914805
DENV4/THAILAND/2012/01104/12,0.9005484104914535
DENV3/THAILAND/2002/00104/02,0.8946830858044094
DENV2/THAILAND/2013/00058/13,0.8946501420841276
DENV1/THAILAND/2006/02193/06,0.8906875736338088
DENV2/THAILAND/1995/01800/95,0.8895392079886242
DENV1/THAILAND/2013/00297/13,0.8763739867479425
DENV1/THAILAND/2006/01170/06,0.8680616183986855
DENV3/THAILAND/2001/06503/01,0.8630516028317253
DENV3/THAILAND/2000/05499/00,0.8594603461082118
DENV1/THAILAND/2005/01040/05,0.8251092878080478
DENV3/THAILAND/2001/00984/01,0.8215188508575064
DENV2/THAILAND/2002/00060/02,0.8184511262849293
DENV4/THAILAND/1999/04390/99,0.8026497328265441
DENV2/THAILAND/2000/06013/00,0.7978130835224189
DENV4/THAILAND/2007/01840/07,0.793921974010263
DENV4/THAILAND/2010/01513/10,0.7882226987140302
DENV4/THAILAND/2012/00112/12,0.7877861665715603
DENV3/THAILAND/2008/01398/08,0.7762294274044509
